Frequency,dB,pedal,Tone,Gain
18604.6875,-3.5994589999999995,blues driver - C,25%,50%,
18647.753906,-3.358660000000004,blues driver - C,25%,50%,
18690.820312,-3.625543000000004,blues driver - C,25%,50%,
18733.886719,-3.8253609999999973,blues driver - C,25%,50%,
18776.953125,-3.2795390000000033,blues driver - C,25%,50%,
18820.019531,-3.0309120000000043,blues driver - C,25%,50%,
18863.085938,-2.9743630000000003,blues driver - C,25%,50%,
18906.152344,-2.3990040000000015,blues driver - C,25%,50%,
18949.21875,-3.0110029999999988,blues driver - C,25%,50%,
18992.285156,-3.9413400000000003,blues driver - C,25%,50%,
19035.351562,-3.3999459999999964,blues driver - C,25%,50%,
19078.417969,-3.2800700000000056,blues driver - C,25%,50%,
19121.484375,-3.2856770000000033,blues driver - C,25%,50%,
19164.550781,-2.8074740000000027,blues driver - C,25%,50%,
19207.617188,-3.059790000000003,blues driver - C,25%,50%,
19250.683594,-3.6127179999999974,blues driver - C,25%,50%,
19293.75,-3.8810440000000064,blues driver - C,25%,50%,
19336.816406,-2.949754000000002,blues driver - C,25%,50%,
19379.882812,-3.5958840000000016,blues driver - C,25%,50%,
19422.949219,-3.2512190000000025,blues driver - C,25%,50%,
19466.015625,-3.2851470000000056,blues driver - C,25%,50%,
19509.082031,-3.9108219999999996,blues driver - C,25%,50%,
19552.148438,-3.430979000000004,blues driver - C,25%,50%,
19595.214844,-3.561322999999998,blues driver - C,25%,50%,
19638.28125,-3.908254000000003,blues driver - C,25%,50%,
19681.347656,-4.153836999999999,blues driver - C,25%,50%,
19724.414062,-3.088003000000004,blues driver - C,25%,50%,
19767.480469,-3.1486760000000054,blues driver - C,25%,50%,
19810.546875,-3.3046279999999975,blues driver - C,25%,50%,
19853.613281,-3.6909619999999954,blues driver - C,25%,50%,
19896.679688,-4.174924999999998,blues driver - C,25%,50%,
19939.746094,-2.819219999999998,blues driver - C,25%,50%,
19982.8125,-3.0983219999999996,blues driver - C,25%,50%,
43.066406,-17.964094000000003,blues driver - C,50%,50%,
86.132812,-8.252756000000005,blues driver - C,50%,50%,
129.199219,-3.6792370000000023,blues driver - C,50%,50%,
172.265625,-2.6148640000000025,blues driver - C,50%,50%,
215.332031,-2.449212000000003,blues driver - C,50%,50%,
258.398438,-1.4509810000000023,blues driver - C,50%,50%,
301.464844,-1.0016460000000027,blues driver - C,50%,50%,
344.53125,-1.769397000000005,blues driver - C,50%,50%,
387.597656,-1.1836650000000013,blues driver - C,50%,50%,
430.664062,-0.549311000000003,blues driver - C,50%,50%,
473.730469,-0.5374600000000029,blues driver - C,50%,50%,
516.796875,-0.5605930000000008,blues driver - C,50%,50%,
559.863281,-0.7589270000000035,blues driver - C,50%,50%,
602.929688,-0.9969310000000036,blues driver - C,50%,50%,
645.996094,-1.0412689999999998,blues driver - C,50%,50%,
689.0625,-1.3421149999999997,blues driver - C,50%,50%,
732.128906,-1.5482920000000036,blues driver - C,50%,50%,
775.195312,-0.785814000000002,blues driver - C,50%,50%,
818.261719,-0.8836900000000014,blues driver - C,50%,50%,
861.328125,0,blues driver - C,50%,50%,
904.394531,-0.11433300000000557,blues driver - C,50%,50%,
947.460938,-0.7951759999999979,blues driver - C,50%,50%,
990.527344,-0.46308100000000607,blues driver - C,50%,50%,
1033.59375,-0.7879690000000039,blues driver - C,50%,50%,
1076.660156,-1.1245399999999997,blues driver - C,50%,50%,
1119.726562,-0.8253459999999997,blues driver - C,50%,50%,
1162.792969,-0.5480550000000015,blues driver - C,50%,50%,
1205.859375,-0.9179570000000048,blues driver - C,50%,50%,
1248.925781,-0.5579540000000058,blues driver - C,50%,50%,
1291.992188,-1.1604039999999998,blues driver - C,50%,50%,
1335.058594,-1.3264270000000025,blues driver - C,50%,50%,
1378.125,-1.1260380000000048,blues driver - C,50%,50%,
1421.191406,-1.1126159999999992,blues driver - C,50%,50%,
1464.257812,-0.8384129999999992,blues driver - C,50%,50%,
1507.324219,-0.5117130000000039,blues driver - C,50%,50%,
1550.390625,-0.8479360000000007,blues driver - C,50%,50%,
1593.457031,-1.2071310000000004,blues driver - C,50%,50%,
1636.523438,-0.8363910000000025,blues driver - C,50%,50%,
1679.589844,-0.5079630000000002,blues driver - C,50%,50%,
1722.65625,-0.7435520000000011,blues driver - C,50%,50%,
1765.722656,-0.8822280000000013,blues driver - C,50%,50%,
1808.789062,-1.1280460000000012,blues driver - C,50%,50%,
1851.855469,-0.7075630000000004,blues driver - C,50%,50%,
1894.921875,-0.6583390000000016,blues driver - C,50%,50%,
1937.988281,-0.5323640000000012,blues driver - C,50%,50%,
1981.054688,-1.0035550000000022,blues driver - C,50%,50%,
2024.121094,-1.363542000000006,blues driver - C,50%,50%,
2067.1875,-1.178250000000002,blues driver - C,50%,50%,
2110.253906,-0.47310999999999837,blues driver - C,50%,50%,
2153.320312,-0.4228039999999993,blues driver - C,50%,50%,
2196.386719,-0.38215600000000194,blues driver - C,50%,50%,
2239.453125,-0.3835220000000028,blues driver - C,50%,50%,
2282.519531,-0.7996600000000029,blues driver - C,50%,50%,
2325.585938,-0.6040310000000062,blues driver - C,50%,50%,
2368.652344,-0.42854300000000123,blues driver - C,50%,50%,
2411.71875,-0.16864400000000046,blues driver - C,50%,50%,
2454.785156,-0.5882680000000065,blues driver - C,50%,50%,
2497.851562,-0.5842480000000023,blues driver - C,50%,50%,
2540.917969,-0.4342420000000047,blues driver - C,50%,50%,
2583.984375,-0.682383999999999,blues driver - C,50%,50%,
2627.050781,-0.6225660000000026,blues driver - C,50%,50%,
2670.117188,-0.6746920000000003,blues driver - C,50%,50%,
2713.183594,-0.5255580000000002,blues driver - C,50%,50%,
2756.25,-0.4228290000000037,blues driver - C,50%,50%,
2799.316406,-0.9578160000000011,blues driver - C,50%,50%,
2842.382812,-0.4738450000000043,blues driver - C,50%,50%,
2885.449219,-0.3818150000000031,blues driver - C,50%,50%,
2928.515625,-0.21518100000000473,blues driver - C,50%,50%,
2971.582031,-0.48710400000000575,blues driver - C,50%,50%,
3014.648438,-0.6730820000000008,blues driver - C,50%,50%,
3057.714844,-1.0886680000000055,blues driver - C,50%,50%,
3100.78125,-1.0189899999999987,blues driver - C,50%,50%,
3143.847656,-0.7346420000000045,blues driver - C,50%,50%,
3186.914062,-0.5088709999999992,blues driver - C,50%,50%,
3229.980469,-0.9729190000000045,blues driver - C,50%,50%,
3273.046875,-1.109416000000003,blues driver - C,50%,50%,
3316.113281,-0.44988800000000495,blues driver - C,50%,50%,
3359.179688,-0.5138640000000017,blues driver - C,50%,50%,
3402.246094,-0.526610999999999,blues driver - C,50%,50%,
3445.3125,-0.29468200000000166,blues driver - C,50%,50%,
3488.378906,-0.8361340000000048,blues driver - C,50%,50%,
3531.445312,-0.5251599999999996,blues driver - C,50%,50%,
3574.511719,-0.5523260000000008,blues driver - C,50%,50%,
3617.578125,-1.1261040000000015,blues driver - C,50%,50%,
3660.644531,-0.8455850000000034,blues driver - C,50%,50%,
3703.710938,-0.7329520000000045,blues driver - C,50%,50%,
3746.777344,-0.4181000000000026,blues driver - C,50%,50%,
3789.84375,-0.7069849999999995,blues driver - C,50%,50%,
3832.910156,-1.0565580000000026,blues driver - C,50%,50%,
3875.976562,-0.6370769999999979,blues driver - C,50%,50%,
3919.042969,-0.9943840000000037,blues driver - C,50%,50%,
3962.109375,-1.1229210000000052,blues driver - C,50%,50%,
4005.175781,-1.0619470000000035,blues driver - C,50%,50%,
4048.242188,-1.1224710000000009,blues driver - C,50%,50%,
4091.308594,-0.7957570000000054,blues driver - C,50%,50%,
4134.375,-0.9959640000000078,blues driver - C,50%,50%,
4177.441406,-0.7837440000000022,blues driver - C,50%,50%,
4220.507812,-1.3307990000000025,blues driver - C,50%,50%,
4263.574219,-0.8673220000000015,blues driver - C,50%,50%,
4306.640625,-1.24118,blues driver - C,50%,50%,
4349.707031,-0.9002570000000034,blues driver - C,50%,50%,
4392.773438,-0.7701150000000041,blues driver - C,50%,50%,
4435.839844,-0.6808360000000064,blues driver - C,50%,50%,
4478.90625,-0.7441820000000057,blues driver - C,50%,50%,
4521.972656,-0.6413510000000002,blues driver - C,50%,50%,
4565.039062,-0.8366110000000013,blues driver - C,50%,50%,
4608.105469,-0.9774969999999996,blues driver - C,50%,50%,
4651.171875,-0.6577850000000041,blues driver - C,50%,50%,
4694.238281,-0.32986200000000565,blues driver - C,50%,50%,
4737.304688,-0.33189600000000397,blues driver - C,50%,50%,
4780.371094,-0.6097770000000011,blues driver - C,50%,50%,
4823.4375,-0.882394000000005,blues driver - C,50%,50%,
4866.503906,-1.330368,blues driver - C,50%,50%,
4909.570312,-0.7691060000000007,blues driver - C,50%,50%,
4952.636719,-0.8541650000000018,blues driver - C,50%,50%,
4995.703125,-0.8306160000000062,blues driver - C,50%,50%,
5038.769531,-0.9933639999999997,blues driver - C,50%,50%,
5081.835938,-0.9686479999999982,blues driver - C,50%,50%,
5124.902344,-0.6412600000000026,blues driver - C,50%,50%,
5167.96875,-0.7985280000000046,blues driver - C,50%,50%,
5211.035156,-0.7100490000000015,blues driver - C,50%,50%,
5254.101562,-1.1264790000000033,blues driver - C,50%,50%,
5297.167969,-1.2208970000000008,blues driver - C,50%,50%,
5340.234375,-1.2936700000000059,blues driver - C,50%,50%,
5383.300781,-0.5764689999999995,blues driver - C,50%,50%,
5426.367188,-0.4905030000000039,blues driver - C,50%,50%,
5469.433594,-0.8657530000000051,blues driver - C,50%,50%,
5512.5,-0.6559580000000018,blues driver - C,50%,50%,
5555.566406,-0.9314630000000008,blues driver - C,50%,50%,
5598.632812,-1.3165350000000018,blues driver - C,50%,50%,
5641.699219,-0.6209530000000036,blues driver - C,50%,50%,
5684.765625,-0.7709760000000045,blues driver - C,50%,50%,
5727.832031,-0.46423700000000423,blues driver - C,50%,50%,
5770.898438,-0.2703950000000006,blues driver - C,50%,50%,
5813.964844,-0.6376510000000053,blues driver - C,50%,50%,
5857.03125,-1.043686000000001,blues driver - C,50%,50%,
5900.097656,-1.078517000000005,blues driver - C,50%,50%,
5943.164062,-1.172747000000001,blues driver - C,50%,50%,
5986.230469,-1.032581000000004,blues driver - C,50%,50%,
6029.296875,-1.0328550000000014,blues driver - C,50%,50%,
6072.363281,-0.5439090000000029,blues driver - C,50%,50%,
6115.429688,-0.8415910000000046,blues driver - C,50%,50%,
6158.496094,-1.3621170000000014,blues driver - C,50%,50%,
6201.5625,-1.2653140000000036,blues driver - C,50%,50%,
6244.628906,-1.1050680000000028,blues driver - C,50%,50%,
6287.695312,-0.8759020000000035,blues driver - C,50%,50%,
6330.761719,-0.7260530000000003,blues driver - C,50%,50%,
6373.828125,-1.0150910000000017,blues driver - C,50%,50%,
6416.894531,-0.7594579999999986,blues driver - C,50%,50%,
6459.960938,-0.9809970000000021,blues driver - C,50%,50%,
6503.027344,-0.6177770000000038,blues driver - C,50%,50%,
6546.09375,-0.6952220000000011,blues driver - C,50%,50%,
6589.160156,-0.3207860000000018,blues driver - C,50%,50%,
6632.226562,-0.5663170000000015,blues driver - C,50%,50%,
6675.292969,-0.8323040000000077,blues driver - C,50%,50%,
6718.359375,-1.3180240000000012,blues driver - C,50%,50%,
6761.425781,-1.0708300000000044,blues driver - C,50%,50%,
6804.492188,-0.8745190000000065,blues driver - C,50%,50%,
6847.558594,-0.9292760000000015,blues driver - C,50%,50%,
6890.625,-1.1803850000000047,blues driver - C,50%,50%,
6933.691406,-0.9414630000000024,blues driver - C,50%,50%,
6976.757812,-1.2819210000000005,blues driver - C,50%,50%,
7019.824219,-0.9472519999999989,blues driver - C,50%,50%,
7062.890625,-1.2437130000000067,blues driver - C,50%,50%,
7105.957031,-1.0764840000000007,blues driver - C,50%,50%,
7149.023438,-0.6630190000000056,blues driver - C,50%,50%,
7192.089844,-1.1614950000000022,blues driver - C,50%,50%,
7235.15625,-1.1602320000000041,blues driver - C,50%,50%,
7278.222656,-1.0856630000000003,blues driver - C,50%,50%,
7321.289062,-1.0805700000000016,blues driver - C,50%,50%,
7364.355469,-1.4749440000000007,blues driver - C,50%,50%,
7407.421875,-0.7229740000000042,blues driver - C,50%,50%,
7450.488281,-0.7320320000000038,blues driver - C,50%,50%,
7493.554688,-1.4573309999999964,blues driver - C,50%,50%,
7536.621094,-1.3870520000000042,blues driver - C,50%,50%,
7579.6875,-0.5813330000000043,blues driver - C,50%,50%,
7622.753906,-1.1347270000000016,blues driver - C,50%,50%,
7665.820312,-1.044546000000004,blues driver - C,50%,50%,
7708.886719,-0.9182340000000053,blues driver - C,50%,50%,
7751.953125,-0.9621530000000078,blues driver - C,50%,50%,
7795.019531,-1.1522160000000028,blues driver - C,50%,50%,
7838.085938,-1.161324999999998,blues driver - C,50%,50%,
7881.152344,-1.285259,blues driver - C,50%,50%,
7924.21875,-1.5417400000000008,blues driver - C,50%,50%,
7967.285156,-1.3895959999999974,blues driver - C,50%,50%,
8010.351562,-1.4076860000000053,blues driver - C,50%,50%,
8053.417969,-1.1271060000000048,blues driver - C,50%,50%,
8096.484375,-1.255506000000004,blues driver - C,50%,50%,
8139.550781,-1.284053,blues driver - C,50%,50%,
8182.617188,-1.3084650000000018,blues driver - C,50%,50%,
8225.683594,-1.3370570000000015,blues driver - C,50%,50%,
8268.75,-1.1624930000000049,blues driver - C,50%,50%,
8311.816406,-1.0796980000000005,blues driver - C,50%,50%,
8354.882812,-1.2941260000000057,blues driver - C,50%,50%,
8397.949219,-0.9217390000000023,blues driver - C,50%,50%,
8441.015625,-0.8026020000000003,blues driver - C,50%,50%,
8484.082031,-1.0027059999999963,blues driver - C,50%,50%,
8527.148438,-1.1859150000000014,blues driver - C,50%,50%,
8570.214844,-1.550493000000003,blues driver - C,50%,50%,
8613.28125,-0.8849010000000064,blues driver - C,50%,50%,
8656.347656,-1.2602520000000084,blues driver - C,50%,50%,
8699.414062,-1.0381520000000037,blues driver - C,50%,50%,
8742.480469,-1.2998030000000043,blues driver - C,50%,50%,
8785.546875,-1.160063000000001,blues driver - C,50%,50%,
8828.613281,-1.4765190000000032,blues driver - C,50%,50%,
8871.679688,-1.3952080000000038,blues driver - C,50%,50%,
8914.746094,-1.1828740000000053,blues driver - C,50%,50%,
8957.8125,-1.4887640000000033,blues driver - C,50%,50%,
9000.878906,-0.8364840000000058,blues driver - C,50%,50%,
9043.945312,-1.1354960000000034,blues driver - C,50%,50%,
9087.011719,-0.856096000000008,blues driver - C,50%,50%,
9130.078125,-1.091066000000005,blues driver - C,50%,50%,
9173.144531,-0.8578510000000037,blues driver - C,50%,50%,
9216.210938,-1.5341160000000045,blues driver - C,50%,50%,
9259.277344,-1.0276780000000016,blues driver - C,50%,50%,
9302.34375,-0.4955240000000032,blues driver - C,50%,50%,
9345.410156,-0.9669700000000034,blues driver - C,50%,50%,
9388.476562,-1.1206749999999985,blues driver - C,50%,50%,
9431.542969,-1.367163000000005,blues driver - C,50%,50%,
9474.609375,-2.095080000000003,blues driver - C,50%,50%,
9517.675781,-1.9741220000000084,blues driver - C,50%,50%,
9560.742188,-1.2671380000000028,blues driver - C,50%,50%,
9603.808594,-1.431128000000001,blues driver - C,50%,50%,
9646.875,-1.4971750000000057,blues driver - C,50%,50%,
9689.941406,-1.2904030000000049,blues driver - C,50%,50%,
9733.007812,-1.4052110000000013,blues driver - C,50%,50%,
9776.074219,-1.1398790000000005,blues driver - C,50%,50%,
9819.140625,-0.8274210000000011,blues driver - C,50%,50%,
9862.207031,-1.0275359999999978,blues driver - C,50%,50%,
9905.273438,-1.2981890000000078,blues driver - C,50%,50%,
9948.339844,-1.2598520000000022,blues driver - C,50%,50%,
9991.40625,-1.855203000000003,blues driver - C,50%,50%,
10034.472656,-1.0502340000000032,blues driver - C,50%,50%,
10077.539062,-1.486097000000001,blues driver - C,50%,50%,
10120.605469,-1.3859500000000011,blues driver - C,50%,50%,
10163.671875,-1.3863960000000048,blues driver - C,50%,50%,
10206.738281,-1.231428000000001,blues driver - C,50%,50%,
10249.804688,-1.1123440000000073,blues driver - C,50%,50%,
10292.871094,-1.4162470000000056,blues driver - C,50%,50%,
10335.9375,-1.5865380000000044,blues driver - C,50%,50%,
10379.003906,-1.4821290000000005,blues driver - C,50%,50%,
10422.070312,-1.4451350000000005,blues driver - C,50%,50%,
10465.136719,-1.4440440000000052,blues driver - C,50%,50%,
10508.203125,-1.4994750000000039,blues driver - C,50%,50%,
10551.269531,-1.8355040000000074,blues driver - C,50%,50%,
10594.335938,-2.134312999999999,blues driver - C,50%,50%,
10637.402344,-1.4991430000000037,blues driver - C,50%,50%,
10680.46875,-1.5275249999999971,blues driver - C,50%,50%,
10723.535156,-1.5303050000000056,blues driver - C,50%,50%,
10766.601562,-1.5742770000000021,blues driver - C,50%,50%,
10809.667969,-1.6685580000000044,blues driver - C,50%,50%,
10852.734375,-1.5246480000000062,blues driver - C,50%,50%,
10895.800781,-1.7461330000000004,blues driver - C,50%,50%,
10938.867188,-1.5808159999999987,blues driver - C,50%,50%,
10981.933594,-1.4855280000000022,blues driver - C,50%,50%,
11025,-1.6329250000000002,blues driver - C,50%,50%,
11068.066406,-2.284041000000002,blues driver - C,50%,50%,
11111.132812,-1.8021030000000025,blues driver - C,50%,50%,
11154.199219,-1.3661209999999997,blues driver - C,50%,50%,
11197.265625,-1.5518090000000058,blues driver - C,50%,50%,
11240.332031,-1.8558480000000017,blues driver - C,50%,50%,
11283.398438,-1.6951120000000088,blues driver - C,50%,50%,
11326.464844,-1.8026330000000002,blues driver - C,50%,50%,
11369.53125,-1.8795760000000001,blues driver - C,50%,50%,
11412.597656,-1.8208060000000046,blues driver - C,50%,50%,
11455.664062,-1.447263999999997,blues driver - C,50%,50%,
11498.730469,-1.3639769999999984,blues driver - C,50%,50%,
11541.796875,-1.173181999999997,blues driver - C,50%,50%,
11584.863281,-1.7359300000000033,blues driver - C,50%,50%,
11627.929688,-1.9721430000000026,blues driver - C,50%,50%,
11670.996094,-1.7789020000000022,blues driver - C,50%,50%,
11714.0625,-1.9806349999999995,blues driver - C,50%,50%,
11757.128906,-1.8550360000000055,blues driver - C,50%,50%,
11800.195312,-1.6639839999999992,blues driver - C,50%,50%,
11843.261719,-1.6365100000000012,blues driver - C,50%,50%,
11886.328125,-1.6273049999999998,blues driver - C,50%,50%,
11929.394531,-1.9608010000000036,blues driver - C,50%,50%,
11972.460938,-2.1579110000000057,blues driver - C,50%,50%,
12015.527344,-2.350149000000002,blues driver - C,50%,50%,
12058.59375,-2.3743419999999986,blues driver - C,50%,50%,
12101.660156,-1.8287830000000014,blues driver - C,50%,50%,
12144.726562,-2.0971620000000044,blues driver - C,50%,50%,
12187.792969,-1.6451960000000057,blues driver - C,50%,50%,
12230.859375,-1.858495000000005,blues driver - C,50%,50%,
12273.925781,-1.7394430000000085,blues driver - C,50%,50%,
12316.992188,-1.643377000000008,blues driver - C,50%,50%,
12360.058594,-1.9664140000000003,blues driver - C,50%,50%,
12403.125,-1.681165,blues driver - C,50%,50%,
12446.191406,-1.9389820000000029,blues driver - C,50%,50%,
12489.257812,-1.2335840000000076,blues driver - C,50%,50%,
12532.324219,-1.4710439999999991,blues driver - C,50%,50%,
12575.390625,-1.4875049999999987,blues driver - C,50%,50%,
12618.457031,-1.9491220000000027,blues driver - C,50%,50%,
12661.523438,-2.018186,blues driver - C,50%,50%,
12704.589844,-1.6942960000000014,blues driver - C,50%,50%,
12747.65625,-2.154672000000005,blues driver - C,50%,50%,
12790.722656,-2.173788000000002,blues driver - C,50%,50%,
12833.789062,-1.9026350000000036,blues driver - C,50%,50%,
12876.855469,-1.7716160000000087,blues driver - C,50%,50%,
12919.921875,-1.958586000000004,blues driver - C,50%,50%,
12962.988281,-2.255007000000006,blues driver - C,50%,50%,
13006.054688,-2.1679400000000015,blues driver - C,50%,50%,
13049.121094,-2.2224629999999976,blues driver - C,50%,50%,
13092.1875,-2.0472579999999994,blues driver - C,50%,50%,
13135.253906,-1.8344019999999972,blues driver - C,50%,50%,
13178.320312,-2.3203519999999997,blues driver - C,50%,50%,
13221.386719,-1.5964069999999992,blues driver - C,50%,50%,
13264.453125,-1.9083460000000017,blues driver - C,50%,50%,
13307.519531,-2.1062829999999977,blues driver - C,50%,50%,
13350.585938,-2.241716000000004,blues driver - C,50%,50%,
13393.652344,-1.6341000000000037,blues driver - C,50%,50%,
13436.71875,-1.6722619999999964,blues driver - C,50%,50%,
13479.785156,-2.1135420000000025,blues driver - C,50%,50%,
13522.851562,-2.0411590000000004,blues driver - C,50%,50%,
13565.917969,-2.010343000000006,blues driver - C,50%,50%,
13608.984375,-1.4115389999999977,blues driver - C,50%,50%,
13652.050781,-2.3044980000000024,blues driver - C,50%,50%,
13695.117188,-2.0766430000000042,blues driver - C,50%,50%,
13738.183594,-1.734529000000009,blues driver - C,50%,50%,
13781.25,-2.084097000000007,blues driver - C,50%,50%,
13824.316406,-1.9749049999999997,blues driver - C,50%,50%,
13867.382812,-2.251985000000005,blues driver - C,50%,50%,
13910.449219,-2.1732799999999983,blues driver - C,50%,50%,
13953.515625,-2.033869000000003,blues driver - C,50%,50%,
13996.582031,-1.704221000000004,blues driver - C,50%,50%,
14039.648438,-1.715691999999997,blues driver - C,50%,50%,
14082.714844,-2.3099340000000055,blues driver - C,50%,50%,
14125.78125,-2.2008910000000057,blues driver - C,50%,50%,
14168.847656,-1.9664820000000063,blues driver - C,50%,50%,
14211.914062,-1.8007480000000058,blues driver - C,50%,50%,
14254.980469,-2.4089680000000016,blues driver - C,50%,50%,
14298.046875,-2.3087360000000032,blues driver - C,50%,50%,
14341.113281,-2.0128230000000045,blues driver - C,50%,50%,
14384.179688,-1.6282170000000065,blues driver - C,50%,50%,
14427.246094,-1.805010000000003,blues driver - C,50%,50%,
14470.3125,-1.9418920000000028,blues driver - C,50%,50%,
14513.378906,-2.008063000000007,blues driver - C,50%,50%,
14556.445312,-2.148626,blues driver - C,50%,50%,
14599.511719,-2.251131000000001,blues driver - C,50%,50%,
14642.578125,-2.2037250000000057,blues driver - C,50%,50%,
14685.644531,-2.4032219999999995,blues driver - C,50%,50%,
14728.710938,-2.163667000000004,blues driver - C,50%,50%,
14771.777344,-2.4757060000000024,blues driver - C,50%,50%,
14814.84375,-2.5226880000000094,blues driver - C,50%,50%,
14857.910156,-2.221689000000005,blues driver - C,50%,50%,
14900.976562,-2.305010000000003,blues driver - C,50%,50%,
14944.042969,-2.465105000000001,blues driver - C,50%,50%,
14987.109375,-2.3390369999999976,blues driver - C,50%,50%,
15030.175781,-2.5165879999999987,blues driver - C,50%,50%,
15073.242188,-2.1585290000000086,blues driver - C,50%,50%,
15116.308594,-2.5851380000000006,blues driver - C,50%,50%,
15159.375,-2.5731600000000014,blues driver - C,50%,50%,
15202.441406,-2.3170300000000026,blues driver - C,50%,50%,
15245.507812,-2.222963000000007,blues driver - C,50%,50%,
15288.574219,-2.6708660000000037,blues driver - C,50%,50%,
15331.640625,-3.155760000000001,blues driver - C,50%,50%,
15374.707031,-2.5986190000000065,blues driver - C,50%,50%,
15417.773438,-2.162458000000001,blues driver - C,50%,50%,
15460.839844,-2.3195520000000016,blues driver - C,50%,50%,
15503.90625,-2.560862,blues driver - C,50%,50%,
15546.972656,-2.1989340000000013,blues driver - C,50%,50%,
15590.039062,-2.358294000000001,blues driver - C,50%,50%,
15633.105469,-2.5530760000000043,blues driver - C,50%,50%,
15676.171875,-1.8097209999999961,blues driver - C,50%,50%,
15719.238281,-2.1991100000000046,blues driver - C,50%,50%,
15762.304688,-2.915327000000005,blues driver - C,50%,50%,
15805.371094,-1.958746000000005,blues driver - C,50%,50%,
15848.4375,-1.9793870000000027,blues driver - C,50%,50%,
15891.503906,-2.415647000000007,blues driver - C,50%,50%,
15934.570312,-2.4215680000000006,blues driver - C,50%,50%,
15977.636719,-2.348317999999999,blues driver - C,50%,50%,
16020.703125,-2.6830339999999993,blues driver - C,50%,50%,
16063.769531,-2.2970789999999965,blues driver - C,50%,50%,
16106.835938,-3.033563000000008,blues driver - C,50%,50%,
16149.902344,-3.1182540000000003,blues driver - C,50%,50%,
16192.96875,-2.0633750000000077,blues driver - C,50%,50%,
16236.035156,-2.1992430000000027,blues driver - C,50%,50%,
16279.101562,-2.0032929999999993,blues driver - C,50%,50%,
16322.167969,-2.446051000000004,blues driver - C,50%,50%,
16365.234375,-2.7158609999999967,blues driver - C,50%,50%,
16408.300781,-2.6123520000000013,blues driver - C,50%,50%,
16451.367188,-2.8166060000000073,blues driver - C,50%,50%,
16494.433594,-2.684041999999998,blues driver - C,50%,50%,
16537.5,-2.3936820000000054,blues driver - C,50%,50%,
16580.566406,-2.814039000000001,blues driver - C,50%,50%,
16623.632812,-2.423597000000001,blues driver - C,50%,50%,
16666.699219,-2.618928000000004,blues driver - C,50%,50%,
16709.765625,-2.3766839999999974,blues driver - C,50%,50%,
16752.832031,-2.4604890000000026,blues driver - C,50%,50%,
16795.898438,-3.4074760000000026,blues driver - C,50%,50%,
16838.964844,-2.9691979999999987,blues driver - C,50%,50%,
16882.03125,-3.0651070000000047,blues driver - C,50%,50%,
16925.097656,-3.049523999999998,blues driver - C,50%,50%,
16968.164062,-2.926378000000007,blues driver - C,50%,50%,
17011.230469,-2.615271,blues driver - C,50%,50%,
17054.296875,-2.934046000000002,blues driver - C,50%,50%,
17097.363281,-3.073697000000003,blues driver - C,50%,50%,
17140.429688,-3.026380000000003,blues driver - C,50%,50%,
17183.496094,-2.7272700000000043,blues driver - C,50%,50%,
17226.5625,-2.551144999999998,blues driver - C,50%,50%,
17269.628906,-3.085199000000003,blues driver - C,50%,50%,
17312.695312,-2.6103000000000023,blues driver - C,50%,50%,
17355.761719,-2.9343199999999996,blues driver - C,50%,50%,
17398.828125,-2.665651000000004,blues driver - C,50%,50%,
17441.894531,-3.0140400000000014,blues driver - C,50%,50%,
17484.960938,-2.711736000000002,blues driver - C,50%,50%,
17528.027344,-2.702456000000005,blues driver - C,50%,50%,
17571.09375,-2.5916759999999996,blues driver - C,50%,50%,
17614.160156,-2.919062000000004,blues driver - C,50%,50%,
17657.226562,-3.097776000000003,blues driver - C,50%,50%,
17700.292969,-2.703558000000008,blues driver - C,50%,50%,
17743.359375,-2.8805600000000027,blues driver - C,50%,50%,
17786.425781,-2.9489680000000007,blues driver - C,50%,50%,
17829.492188,-2.924910000000004,blues driver - C,50%,50%,
17872.558594,-2.715666000000006,blues driver - C,50%,50%,
17915.625,-3.2112790000000047,blues driver - C,50%,50%,
17958.691406,-2.7647720000000007,blues driver - C,50%,50%,
18001.757812,-2.7996810000000067,blues driver - C,50%,50%,
18044.824219,-2.9641930000000087,blues driver - C,50%,50%,
18087.890625,-3.156061000000008,blues driver - C,50%,50%,
18130.957031,-3.441305,blues driver - C,50%,50%,
18174.023438,-3.278162000000002,blues driver - C,50%,50%,
18217.089844,-3.3242090000000033,blues driver - C,50%,50%,
18260.15625,-3.5468230000000034,blues driver - C,50%,50%,
18303.222656,-3.532522,blues driver - C,50%,50%,
18346.289062,-3.477361000000009,blues driver - C,50%,50%,
18389.355469,-3.301359000000005,blues driver - C,50%,50%,
18432.421875,-3.1643380000000008,blues driver - C,50%,50%,
18475.488281,-3.25591,blues driver - C,50%,50%,
18518.554688,-3.327150000000003,blues driver - C,50%,50%,
18561.621094,-3.2484150000000014,blues driver - C,50%,50%,
18604.6875,-3.525560000000006,blues driver - C,50%,50%,
18647.753906,-3.1583690000000075,blues driver - C,50%,50%,
18690.820312,-3.4665270000000064,blues driver - C,50%,50%,
18733.886719,-3.2216769999999997,blues driver - C,50%,50%,
18776.953125,-3.0947320000000005,blues driver - C,50%,50%,
18820.019531,-3.2587600000000094,blues driver - C,50%,50%,
18863.085938,-3.1462040000000044,blues driver - C,50%,50%,
18906.152344,-2.5418340000000015,blues driver - C,50%,50%,
