Frequency,dB,pedal,Tone,Gain
16192.96875,-39.973563999999996,nobels odr-1,25%,50%,
16236.035156,-40.407348999999996,nobels odr-1,25%,50%,
16279.101562,-41.169788,nobels odr-1,25%,50%,
16322.167969,-40.719469999999994,nobels odr-1,25%,50%,
16365.234375,-40.53705599999999,nobels odr-1,25%,50%,
16408.300781,-40.123084000000006,nobels odr-1,25%,50%,
16451.367188,-40.72902599999999,nobels odr-1,25%,50%,
16494.433594,-41.316131999999996,nobels odr-1,25%,50%,
16537.5,-41.07638899999999,nobels odr-1,25%,50%,
16580.566406,-40.991291000000004,nobels odr-1,25%,50%,
16623.632812,-40.245295999999996,nobels odr-1,25%,50%,
16666.699219,-41.320257999999995,nobels odr-1,25%,50%,
16709.765625,-41.57212799999999,nobels odr-1,25%,50%,
16752.832031,-41.715016,nobels odr-1,25%,50%,
16795.898438,-42.316948000000004,nobels odr-1,25%,50%,
16838.964844,-41.051101,nobels odr-1,25%,50%,
16882.03125,-41.415366999999996,nobels odr-1,25%,50%,
16925.097656,-41.375724000000005,nobels odr-1,25%,50%,
16968.164062,-41.250816,nobels odr-1,25%,50%,
17011.230469,-41.128997,nobels odr-1,25%,50%,
17054.296875,-40.50943,nobels odr-1,25%,50%,
17097.363281,-41.163169,nobels odr-1,25%,50%,
17140.429688,-40.74005499999999,nobels odr-1,25%,50%,
17183.496094,-41.01942499999999,nobels odr-1,25%,50%,
17226.5625,-40.277308999999995,nobels odr-1,25%,50%,
17269.628906,-39.68470799999999,nobels odr-1,25%,50%,
17312.695312,-40.110060999999995,nobels odr-1,25%,50%,
17355.761719,-38.87118100000001,nobels odr-1,25%,50%,
17398.828125,-39.71348999999999,nobels odr-1,25%,50%,
17441.894531,-41.631622,nobels odr-1,25%,50%,
17484.960938,-41.478325000000005,nobels odr-1,25%,50%,
17528.027344,-43.615452,nobels odr-1,25%,50%,
17571.09375,-41.26604,nobels odr-1,25%,50%,
17614.160156,-41.411460999999996,nobels odr-1,25%,50%,
17657.226562,-39.987445,nobels odr-1,25%,50%,
17700.292969,-39.796761000000004,nobels odr-1,25%,50%,
17743.359375,-40.97502500000001,nobels odr-1,25%,50%,
17786.425781,-40.953399000000005,nobels odr-1,25%,50%,
17829.492188,-42.784427,nobels odr-1,25%,50%,
17872.558594,-41.762713999999995,nobels odr-1,25%,50%,
17915.625,-41.172935,nobels odr-1,25%,50%,
17958.691406,-40.62859,nobels odr-1,25%,50%,
18001.757812,-40.60525499999999,nobels odr-1,25%,50%,
18044.824219,-42.017414,nobels odr-1,25%,50%,
18087.890625,-41.754963000000004,nobels odr-1,25%,50%,
18130.957031,-41.869747000000004,nobels odr-1,25%,50%,
18174.023438,-41.49412499999999,nobels odr-1,25%,50%,
18217.089844,-40.749023,nobels odr-1,25%,50%,
18260.15625,-41.795543,nobels odr-1,25%,50%,
18303.222656,-42.304985,nobels odr-1,25%,50%,
18346.289062,-42.699764,nobels odr-1,25%,50%,
18389.355469,-41.066387,nobels odr-1,25%,50%,
18432.421875,-39.807361,nobels odr-1,25%,50%,
18475.488281,-41.38018399999999,nobels odr-1,25%,50%,
18518.554688,-42.01342699999999,nobels odr-1,25%,50%,
18561.621094,-42.336228,nobels odr-1,25%,50%,
18604.6875,-42.000236,nobels odr-1,25%,50%,
18647.753906,-41.538765000000005,nobels odr-1,25%,50%,
18690.820312,-42.698874999999994,nobels odr-1,25%,50%,
18733.886719,-41.07436299999999,nobels odr-1,25%,50%,
18776.953125,-41.40665799999999,nobels odr-1,25%,50%,
18820.019531,-41.532276,nobels odr-1,25%,50%,
18863.085938,-40.867205999999996,nobels odr-1,25%,50%,
18906.152344,-42.36239199999999,nobels odr-1,25%,50%,
18949.21875,-41.214138,nobels odr-1,25%,50%,
18992.285156,-41.12901999999999,nobels odr-1,25%,50%,
19035.351562,-41.896579,nobels odr-1,25%,50%,
19078.417969,-41.707889,nobels odr-1,25%,50%,
19121.484375,-42.641311,nobels odr-1,25%,50%,
19164.550781,-41.653468000000004,nobels odr-1,25%,50%,
19207.617188,-42.686141,nobels odr-1,25%,50%,
19250.683594,-41.43571099999999,nobels odr-1,25%,50%,
19293.75,-41.684979,nobels odr-1,25%,50%,
19336.816406,-42.978768,nobels odr-1,25%,50%,
19379.882812,-42.425540000000005,nobels odr-1,25%,50%,
19422.949219,-43.054362999999995,nobels odr-1,25%,50%,
19466.015625,-43.103386,nobels odr-1,25%,50%,
19509.082031,-42.50166299999999,nobels odr-1,25%,50%,
19552.148438,-42.513023999999994,nobels odr-1,25%,50%,
19595.214844,-41.389846999999996,nobels odr-1,25%,50%,
19638.28125,-41.991306,nobels odr-1,25%,50%,
19681.347656,-42.631370000000004,nobels odr-1,25%,50%,
19724.414062,-42.81126799999999,nobels odr-1,25%,50%,
19767.480469,-43.463569,nobels odr-1,25%,50%,
19810.546875,-41.454570000000004,nobels odr-1,25%,50%,
19853.613281,-42.170795,nobels odr-1,25%,50%,
19896.679688,-42.530849,nobels odr-1,25%,50%,
19939.746094,-42.52454699999999,nobels odr-1,25%,50%,
19982.8125,-42.771342999999995,nobels odr-1,25%,50%,
43.066406,-21.328154,nobels odr-1,50%,50%,
86.132812,-18.109555,nobels odr-1,50%,50%,
129.199219,-16.853191,nobels odr-1,50%,50%,
172.265625,-16.613003999999997,nobels odr-1,50%,50%,
215.332031,-14.910772000000001,nobels odr-1,50%,50%,
258.398438,-13.446437,nobels odr-1,50%,50%,
301.464844,-12.290728999999999,nobels odr-1,50%,50%,
344.53125,-12.210465,nobels odr-1,50%,50%,
387.597656,-11.993965999999997,nobels odr-1,50%,50%,
430.664062,-10.653457999999997,nobels odr-1,50%,50%,
473.730469,-10.029476999999996,nobels odr-1,50%,50%,
516.796875,-9.433184999999998,nobels odr-1,50%,50%,
559.863281,-7.294219999999999,nobels odr-1,50%,50%,
602.929688,-6.650077,nobels odr-1,50%,50%,
645.996094,-5.529080999999998,nobels odr-1,50%,50%,
689.0625,-5.667265999999998,nobels odr-1,50%,50%,
732.128906,-5.629676,nobels odr-1,50%,50%,
775.195312,-3.061710999999999,nobels odr-1,50%,50%,
818.261719,-3.0764989999999983,nobels odr-1,50%,50%,
861.328125,-6.185643999999996,nobels odr-1,50%,50%,
904.394531,-4.757334,nobels odr-1,50%,50%,
947.460938,-2.1440270000000012,nobels odr-1,50%,50%,
990.527344,0,nobels odr-1,50%,50%,
1033.59375,-0.7763529999999967,nobels odr-1,50%,50%,
1076.660156,-3.754204999999999,nobels odr-1,50%,50%,
1119.726562,-4.1703779999999995,nobels odr-1,50%,50%,
1162.792969,-2.8891980000000004,nobels odr-1,50%,50%,
1205.859375,-3.6078679999999963,nobels odr-1,50%,50%,
1248.925781,-4.833196000000001,nobels odr-1,50%,50%,
1291.992188,-4.405493999999997,nobels odr-1,50%,50%,
1335.058594,-5.428570999999998,nobels odr-1,50%,50%,
1378.125,-5.773842999999999,nobels odr-1,50%,50%,
1421.191406,-5.379936000000001,nobels odr-1,50%,50%,
1464.257812,-5.919188999999999,nobels odr-1,50%,50%,
1507.324219,-5.56043,nobels odr-1,50%,50%,
1550.390625,-5.432034000000002,nobels odr-1,50%,50%,
1593.457031,-4.183456,nobels odr-1,50%,50%,
1636.523438,-4.886112000000001,nobels odr-1,50%,50%,
1679.589844,-6.4388380000000005,nobels odr-1,50%,50%,
1722.65625,-5.430339,nobels odr-1,50%,50%,
1765.722656,-7.380800999999998,nobels odr-1,50%,50%,
1808.789062,-9.538066,nobels odr-1,50%,50%,
1851.855469,-8.611144,nobels odr-1,50%,50%,
1894.921875,-8.472309999999997,nobels odr-1,50%,50%,
1937.988281,-7.291457000000001,nobels odr-1,50%,50%,
1981.054688,-8.34188,nobels odr-1,50%,50%,
2024.121094,-8.049719,nobels odr-1,50%,50%,
2067.1875,-8.267007000000003,nobels odr-1,50%,50%,
2110.253906,-8.153934,nobels odr-1,50%,50%,
2153.320312,-7.9594570000000004,nobels odr-1,50%,50%,
2196.386719,-9.39498,nobels odr-1,50%,50%,
2239.453125,-8.818068999999998,nobels odr-1,50%,50%,
2282.519531,-9.835214,nobels odr-1,50%,50%,
2325.585938,-10.486372999999997,nobels odr-1,50%,50%,
2368.652344,-9.154180999999998,nobels odr-1,50%,50%,
2411.71875,-10.47693,nobels odr-1,50%,50%,
2454.785156,-9.272200000000002,nobels odr-1,50%,50%,
2497.851562,-10.621696,nobels odr-1,50%,50%,
2540.917969,-10.762471000000001,nobels odr-1,50%,50%,
2583.984375,-10.621246000000003,nobels odr-1,50%,50%,
2627.050781,-13.321568999999997,nobels odr-1,50%,50%,
2670.117188,-11.523349,nobels odr-1,50%,50%,
2713.183594,-12.183527999999999,nobels odr-1,50%,50%,
2756.25,-10.856001999999997,nobels odr-1,50%,50%,
2799.316406,-11.155638999999994,nobels odr-1,50%,50%,
2842.382812,-12.955753999999999,nobels odr-1,50%,50%,
2885.449219,-10.752744999999997,nobels odr-1,50%,50%,
2928.515625,-12.886708000000002,nobels odr-1,50%,50%,
2971.582031,-13.089247999999998,nobels odr-1,50%,50%,
3014.648438,-12.669061999999997,nobels odr-1,50%,50%,
3057.714844,-14.329336999999999,nobels odr-1,50%,50%,
3100.78125,-12.831945999999995,nobels odr-1,50%,50%,
3143.847656,-14.169353000000001,nobels odr-1,50%,50%,
3186.914062,-14.451257000000002,nobels odr-1,50%,50%,
3229.980469,-15.088584,nobels odr-1,50%,50%,
3273.046875,-13.325643999999997,nobels odr-1,50%,50%,
3316.113281,-10.879897,nobels odr-1,50%,50%,
3359.179688,-13.063227999999995,nobels odr-1,50%,50%,
3402.246094,-14.063701000000002,nobels odr-1,50%,50%,
3445.3125,-14.844428,nobels odr-1,50%,50%,
3488.378906,-15.578209000000001,nobels odr-1,50%,50%,
3531.445312,-13.429713999999997,nobels odr-1,50%,50%,
3574.511719,-14.534796999999998,nobels odr-1,50%,50%,
3617.578125,-13.69377,nobels odr-1,50%,50%,
3660.644531,-14.835662,nobels odr-1,50%,50%,
3703.710938,-15.273508999999997,nobels odr-1,50%,50%,
3746.777344,-14.083906999999996,nobels odr-1,50%,50%,
3789.84375,-15.425815,nobels odr-1,50%,50%,
3832.910156,-15.232047000000001,nobels odr-1,50%,50%,
3875.976562,-16.132185999999997,nobels odr-1,50%,50%,
3919.042969,-16.313353999999997,nobels odr-1,50%,50%,
3962.109375,-15.191480999999996,nobels odr-1,50%,50%,
4005.175781,-16.070861,nobels odr-1,50%,50%,
4048.242188,-15.934795000000001,nobels odr-1,50%,50%,
4091.308594,-17.334887000000002,nobels odr-1,50%,50%,
4134.375,-15.532352000000003,nobels odr-1,50%,50%,
4177.441406,-16.205207,nobels odr-1,50%,50%,
4220.507812,-18.272955999999994,nobels odr-1,50%,50%,
4263.574219,-16.331083999999997,nobels odr-1,50%,50%,
4306.640625,-17.644710000000003,nobels odr-1,50%,50%,
4349.707031,-17.620910000000002,nobels odr-1,50%,50%,
4392.773438,-17.834258,nobels odr-1,50%,50%,
4435.839844,-18.086619999999996,nobels odr-1,50%,50%,
4478.90625,-15.951449000000004,nobels odr-1,50%,50%,
4521.972656,-17.110388999999998,nobels odr-1,50%,50%,
4565.039062,-18.189842,nobels odr-1,50%,50%,
4608.105469,-18.71989,nobels odr-1,50%,50%,
4651.171875,-18.529917999999995,nobels odr-1,50%,50%,
4694.238281,-18.174137,nobels odr-1,50%,50%,
4737.304688,-19.759749,nobels odr-1,50%,50%,
4780.371094,-18.111229,nobels odr-1,50%,50%,
4823.4375,-18.514758999999998,nobels odr-1,50%,50%,
4866.503906,-18.69757,nobels odr-1,50%,50%,
4909.570312,-18.502131,nobels odr-1,50%,50%,
4952.636719,-21.568447,nobels odr-1,50%,50%,
4995.703125,-18.541583000000003,nobels odr-1,50%,50%,
5038.769531,-18.448321,nobels odr-1,50%,50%,
5081.835938,-20.443668000000002,nobels odr-1,50%,50%,
5124.902344,-20.434272,nobels odr-1,50%,50%,
5167.96875,-22.499617,nobels odr-1,50%,50%,
5211.035156,-20.349510000000002,nobels odr-1,50%,50%,
5254.101562,-21.627086,nobels odr-1,50%,50%,
5297.167969,-20.189989999999995,nobels odr-1,50%,50%,
5340.234375,-20.745241999999998,nobels odr-1,50%,50%,
5383.300781,-21.341434,nobels odr-1,50%,50%,
5426.367188,-19.447401999999997,nobels odr-1,50%,50%,
5469.433594,-20.725187999999996,nobels odr-1,50%,50%,
5512.5,-20.475035999999996,nobels odr-1,50%,50%,
5555.566406,-20.653674000000002,nobels odr-1,50%,50%,
5598.632812,-21.765529,nobels odr-1,50%,50%,
5641.699219,-21.048259,nobels odr-1,50%,50%,
5684.765625,-21.333983000000003,nobels odr-1,50%,50%,
5727.832031,-21.760486,nobels odr-1,50%,50%,
5770.898438,-21.476599999999998,nobels odr-1,50%,50%,
5813.964844,-21.540159999999993,nobels odr-1,50%,50%,
5857.03125,-20.618965000000003,nobels odr-1,50%,50%,
5900.097656,-23.360477000000003,nobels odr-1,50%,50%,
5943.164062,-21.843505,nobels odr-1,50%,50%,
5986.230469,-22.333830999999996,nobels odr-1,50%,50%,
6029.296875,-23.286399000000003,nobels odr-1,50%,50%,
6072.363281,-22.070853,nobels odr-1,50%,50%,
6115.429688,-23.785944999999998,nobels odr-1,50%,50%,
6158.496094,-22.629900999999997,nobels odr-1,50%,50%,
6201.5625,-23.154311,nobels odr-1,50%,50%,
6244.628906,-23.33578,nobels odr-1,50%,50%,
6287.695312,-23.489866999999997,nobels odr-1,50%,50%,
6330.761719,-24.888762,nobels odr-1,50%,50%,
6373.828125,-23.705332999999996,nobels odr-1,50%,50%,
6416.894531,-24.974601,nobels odr-1,50%,50%,
6459.960938,-24.940536,nobels odr-1,50%,50%,
6503.027344,-24.441124000000002,nobels odr-1,50%,50%,
6546.09375,-25.579870999999997,nobels odr-1,50%,50%,
6589.160156,-24.58728,nobels odr-1,50%,50%,
6632.226562,-25.637015999999996,nobels odr-1,50%,50%,
6675.292969,-24.914168000000004,nobels odr-1,50%,50%,
6718.359375,-24.598005999999998,nobels odr-1,50%,50%,
6761.425781,-26.178686999999996,nobels odr-1,50%,50%,
6804.492188,-25.534213,nobels odr-1,50%,50%,
6847.558594,-27.090351,nobels odr-1,50%,50%,
6890.625,-25.15385,nobels odr-1,50%,50%,
6933.691406,-25.276739999999997,nobels odr-1,50%,50%,
6976.757812,-26.691347999999998,nobels odr-1,50%,50%,
7019.824219,-26.02494,nobels odr-1,50%,50%,
7062.890625,-26.92971,nobels odr-1,50%,50%,
7105.957031,-26.916907000000002,nobels odr-1,50%,50%,
7149.023438,-27.15256,nobels odr-1,50%,50%,
7192.089844,-26.522841,nobels odr-1,50%,50%,
7235.15625,-26.329207999999994,nobels odr-1,50%,50%,
7278.222656,-28.816466,nobels odr-1,50%,50%,
7321.289062,-27.262496,nobels odr-1,50%,50%,
7364.355469,-27.773337999999995,nobels odr-1,50%,50%,
7407.421875,-27.035988000000003,nobels odr-1,50%,50%,
7450.488281,-25.904956,nobels odr-1,50%,50%,
7493.554688,-27.411322999999996,nobels odr-1,50%,50%,
7536.621094,-27.303527000000003,nobels odr-1,50%,50%,
7579.6875,-28.207946,nobels odr-1,50%,50%,
7622.753906,-26.50893,nobels odr-1,50%,50%,
7665.820312,-26.005255999999996,nobels odr-1,50%,50%,
7708.886719,-27.122344999999996,nobels odr-1,50%,50%,
7751.953125,-27.625026,nobels odr-1,50%,50%,
7795.019531,-29.821444,nobels odr-1,50%,50%,
7838.085938,-28.766925,nobels odr-1,50%,50%,
7881.152344,-28.820605999999998,nobels odr-1,50%,50%,
7924.21875,-30.235811999999996,nobels odr-1,50%,50%,
7967.285156,-29.119037,nobels odr-1,50%,50%,
8010.351562,-28.622417,nobels odr-1,50%,50%,
8053.417969,-29.122016000000002,nobels odr-1,50%,50%,
8096.484375,-29.870467999999995,nobels odr-1,50%,50%,
8139.550781,-29.801448,nobels odr-1,50%,50%,
8182.617188,-28.608645000000003,nobels odr-1,50%,50%,
8225.683594,-29.553565,nobels odr-1,50%,50%,
8268.75,-30.350744999999996,nobels odr-1,50%,50%,
8311.816406,-31.022185,nobels odr-1,50%,50%,
8354.882812,-30.540507999999996,nobels odr-1,50%,50%,
8397.949219,-29.504576,nobels odr-1,50%,50%,
8441.015625,-30.793647,nobels odr-1,50%,50%,
8484.082031,-29.298152,nobels odr-1,50%,50%,
8527.148438,-30.671169,nobels odr-1,50%,50%,
8570.214844,-30.276426999999998,nobels odr-1,50%,50%,
8613.28125,-30.094515,nobels odr-1,50%,50%,
8656.347656,-31.478164,nobels odr-1,50%,50%,
8699.414062,-30.438667000000002,nobels odr-1,50%,50%,
8742.480469,-31.069923000000003,nobels odr-1,50%,50%,
8785.546875,-32.533347,nobels odr-1,50%,50%,
8828.613281,-31.794395,nobels odr-1,50%,50%,
8871.679688,-31.388377,nobels odr-1,50%,50%,
8914.746094,-30.716892,nobels odr-1,50%,50%,
8957.8125,-32.044223,nobels odr-1,50%,50%,
9000.878906,-33.023632,nobels odr-1,50%,50%,
9043.945312,-33.006874,nobels odr-1,50%,50%,
9087.011719,-31.608725999999997,nobels odr-1,50%,50%,
9130.078125,-31.552176000000003,nobels odr-1,50%,50%,
9173.144531,-34.116710000000005,nobels odr-1,50%,50%,
9216.210938,-33.01866,nobels odr-1,50%,50%,
9259.277344,-33.250186,nobels odr-1,50%,50%,
9302.34375,-32.180827,nobels odr-1,50%,50%,
9345.410156,-32.267463,nobels odr-1,50%,50%,
9388.476562,-33.33364,nobels odr-1,50%,50%,
9431.542969,-33.218573,nobels odr-1,50%,50%,
9474.609375,-34.292342,nobels odr-1,50%,50%,
9517.675781,-34.108447,nobels odr-1,50%,50%,
9560.742188,-33.558344999999996,nobels odr-1,50%,50%,
9603.808594,-34.439101,nobels odr-1,50%,50%,
9646.875,-32.799755,nobels odr-1,50%,50%,
9689.941406,-33.073718,nobels odr-1,50%,50%,
9733.007812,-33.23883,nobels odr-1,50%,50%,
9776.074219,-33.503505000000004,nobels odr-1,50%,50%,
9819.140625,-33.147284,nobels odr-1,50%,50%,
9862.207031,-32.753989,nobels odr-1,50%,50%,
9905.273438,-34.025828000000004,nobels odr-1,50%,50%,
9948.339844,-34.332637,nobels odr-1,50%,50%,
9991.40625,-34.84289499999999,nobels odr-1,50%,50%,
10034.472656,-34.922321000000004,nobels odr-1,50%,50%,
10077.539062,-33.888442,nobels odr-1,50%,50%,
10120.605469,-34.882419,nobels odr-1,50%,50%,
10163.671875,-34.404810999999995,nobels odr-1,50%,50%,
10206.738281,-34.774093,nobels odr-1,50%,50%,
10249.804688,-35.539244999999994,nobels odr-1,50%,50%,
10292.871094,-34.859374,nobels odr-1,50%,50%,
10335.9375,-35.566658000000004,nobels odr-1,50%,50%,
10379.003906,-35.578616,nobels odr-1,50%,50%,
10422.070312,-35.968593000000006,nobels odr-1,50%,50%,
10465.136719,-36.83599400000001,nobels odr-1,50%,50%,
10508.203125,-35.889436999999994,nobels odr-1,50%,50%,
10551.269531,-35.181839,nobels odr-1,50%,50%,
10594.335938,-34.933299000000005,nobels odr-1,50%,50%,
10637.402344,-36.075145,nobels odr-1,50%,50%,
10680.46875,-36.204543,nobels odr-1,50%,50%,
10723.535156,-35.37592600000001,nobels odr-1,50%,50%,
10766.601562,-35.730957,nobels odr-1,50%,50%,
10809.667969,-35.785068,nobels odr-1,50%,50%,
10852.734375,-37.171722,nobels odr-1,50%,50%,
10895.800781,-35.313967999999996,nobels odr-1,50%,50%,
10938.867188,-35.759063000000005,nobels odr-1,50%,50%,
10981.933594,-37.751479,nobels odr-1,50%,50%,
11025,-36.033851,nobels odr-1,50%,50%,
11068.066406,-36.249942000000004,nobels odr-1,50%,50%,
11111.132812,-36.827792,nobels odr-1,50%,50%,
11154.199219,-38.063781000000006,nobels odr-1,50%,50%,
11197.265625,-37.758368,nobels odr-1,50%,50%,
11240.332031,-36.525805,nobels odr-1,50%,50%,
11283.398438,-37.832876999999996,nobels odr-1,50%,50%,
11326.464844,-38.24481899999999,nobels odr-1,50%,50%,
11369.53125,-38.730384,nobels odr-1,50%,50%,
11412.597656,-38.03199299999999,nobels odr-1,50%,50%,
11455.664062,-37.495802999999995,nobels odr-1,50%,50%,
11498.730469,-38.343433000000005,nobels odr-1,50%,50%,
11541.796875,-36.683184,nobels odr-1,50%,50%,
11584.863281,-37.05233,nobels odr-1,50%,50%,
11627.929688,-37.422942000000006,nobels odr-1,50%,50%,
11670.996094,-37.617529999999995,nobels odr-1,50%,50%,
11714.0625,-39.451972,nobels odr-1,50%,50%,
11757.128906,-37.552837,nobels odr-1,50%,50%,
11800.195312,-37.63183900000001,nobels odr-1,50%,50%,
11843.261719,-38.566085,nobels odr-1,50%,50%,
11886.328125,-38.849928999999996,nobels odr-1,50%,50%,
11929.394531,-39.365474,nobels odr-1,50%,50%,
11972.460938,-38.004977,nobels odr-1,50%,50%,
12015.527344,-38.78423600000001,nobels odr-1,50%,50%,
12058.59375,-37.687811999999994,nobels odr-1,50%,50%,
12101.660156,-37.910658999999995,nobels odr-1,50%,50%,
12144.726562,-39.547062,nobels odr-1,50%,50%,
12187.792969,-38.406237999999995,nobels odr-1,50%,50%,
12230.859375,-38.941435999999996,nobels odr-1,50%,50%,
12273.925781,-39.16608,nobels odr-1,50%,50%,
12316.992188,-39.695552,nobels odr-1,50%,50%,
12360.058594,-37.45014499999999,nobels odr-1,50%,50%,
12403.125,-37.191124,nobels odr-1,50%,50%,
12446.191406,-39.327441,nobels odr-1,50%,50%,
12489.257812,-39.38008,nobels odr-1,50%,50%,
12532.324219,-40.400791000000005,nobels odr-1,50%,50%,
12575.390625,-39.871516,nobels odr-1,50%,50%,
12618.457031,-38.73596800000001,nobels odr-1,50%,50%,
12661.523438,-39.225288,nobels odr-1,50%,50%,
12704.589844,-39.66357,nobels odr-1,50%,50%,
12747.65625,-40.718931999999995,nobels odr-1,50%,50%,
12790.722656,-39.659595,nobels odr-1,50%,50%,
12833.789062,-38.83740600000001,nobels odr-1,50%,50%,
12876.855469,-40.541808,nobels odr-1,50%,50%,
12919.921875,-39.736976000000006,nobels odr-1,50%,50%,
12962.988281,-39.663508,nobels odr-1,50%,50%,
13006.054688,-39.959379999999996,nobels odr-1,50%,50%,
13049.121094,-39.97381899999999,nobels odr-1,50%,50%,
13092.1875,-41.256465000000006,nobels odr-1,50%,50%,
13135.253906,-39.818729,nobels odr-1,50%,50%,
13178.320312,-40.003952000000005,nobels odr-1,50%,50%,
13221.386719,-40.208175,nobels odr-1,50%,50%,
13264.453125,-40.440943999999995,nobels odr-1,50%,50%,
13307.519531,-40.807174,nobels odr-1,50%,50%,
13350.585938,-39.722316,nobels odr-1,50%,50%,
13393.652344,-40.804702,nobels odr-1,50%,50%,
13436.71875,-39.61757600000001,nobels odr-1,50%,50%,
13479.785156,-39.787387,nobels odr-1,50%,50%,
13522.851562,-40.35672699999999,nobels odr-1,50%,50%,
13565.917969,-39.575011,nobels odr-1,50%,50%,
13608.984375,-40.610594999999996,nobels odr-1,50%,50%,
13652.050781,-40.492079999999994,nobels odr-1,50%,50%,
13695.117188,-41.70198,nobels odr-1,50%,50%,
13738.183594,-40.616706,nobels odr-1,50%,50%,
13781.25,-39.555823999999994,nobels odr-1,50%,50%,
13824.316406,-40.334518,nobels odr-1,50%,50%,
13867.382812,-41.127845,nobels odr-1,50%,50%,
13910.449219,-42.294093000000004,nobels odr-1,50%,50%,
13953.515625,-39.63967400000001,nobels odr-1,50%,50%,
13996.582031,-39.952129000000006,nobels odr-1,50%,50%,
14039.648438,-41.920883,nobels odr-1,50%,50%,
14082.714844,-41.346484,nobels odr-1,50%,50%,
14125.78125,-41.974498000000004,nobels odr-1,50%,50%,
14168.847656,-40.92479300000001,nobels odr-1,50%,50%,
14211.914062,-40.614807000000006,nobels odr-1,50%,50%,
14254.980469,-41.115588,nobels odr-1,50%,50%,
14298.046875,-41.019069,nobels odr-1,50%,50%,
14341.113281,-42.602458,nobels odr-1,50%,50%,
14384.179688,-40.38331900000001,nobels odr-1,50%,50%,
14427.246094,-40.288696,nobels odr-1,50%,50%,
14470.3125,-42.221751999999995,nobels odr-1,50%,50%,
14513.378906,-40.804187,nobels odr-1,50%,50%,
14556.445312,-41.470473999999996,nobels odr-1,50%,50%,
14599.511719,-41.512905,nobels odr-1,50%,50%,
14642.578125,-41.640216,nobels odr-1,50%,50%,
14685.644531,-40.58484899999999,nobels odr-1,50%,50%,
14728.710938,-40.509368,nobels odr-1,50%,50%,
14771.777344,-42.313056,nobels odr-1,50%,50%,
14814.84375,-41.358065,nobels odr-1,50%,50%,
14857.910156,-41.75896399999999,nobels odr-1,50%,50%,
14900.976562,-42.315192999999994,nobels odr-1,50%,50%,
14944.042969,-42.269027,nobels odr-1,50%,50%,
14987.109375,-43.615737,nobels odr-1,50%,50%,
15030.175781,-42.89703600000001,nobels odr-1,50%,50%,
15073.242188,-43.296454000000004,nobels odr-1,50%,50%,
15116.308594,-43.263132999999996,nobels odr-1,50%,50%,
15159.375,-42.91971099999999,nobels odr-1,50%,50%,
15202.441406,-42.66199400000001,nobels odr-1,50%,50%,
15245.507812,-41.732943999999996,nobels odr-1,50%,50%,
15288.574219,-42.383753999999996,nobels odr-1,50%,50%,
15331.640625,-41.030208,nobels odr-1,50%,50%,
15374.707031,-40.895621,nobels odr-1,50%,50%,
15417.773438,-42.70116699999999,nobels odr-1,50%,50%,
15460.839844,-41.524471000000005,nobels odr-1,50%,50%,
15503.90625,-42.365297999999996,nobels odr-1,50%,50%,
15546.972656,-42.02591999999999,nobels odr-1,50%,50%,
15590.039062,-42.643245,nobels odr-1,50%,50%,
15633.105469,-43.279193,nobels odr-1,50%,50%,
15676.171875,-41.470614,nobels odr-1,50%,50%,
15719.238281,-41.894614000000004,nobels odr-1,50%,50%,
15762.304688,-42.481658,nobels odr-1,50%,50%,
15805.371094,-43.23210499999999,nobels odr-1,50%,50%,
15848.4375,-42.87185300000001,nobels odr-1,50%,50%,
15891.503906,-42.020880999999996,nobels odr-1,50%,50%,
15934.570312,-43.143356000000004,nobels odr-1,50%,50%,
15977.636719,-42.255733,nobels odr-1,50%,50%,
16020.703125,-42.971534000000005,nobels odr-1,50%,50%,
16063.769531,-42.567924,nobels odr-1,50%,50%,
16106.835938,-42.162204,nobels odr-1,50%,50%,
16149.902344,-44.181129000000006,nobels odr-1,50%,50%,
16192.96875,-42.164023,nobels odr-1,50%,50%,
16236.035156,-42.229034,nobels odr-1,50%,50%,
16279.101562,-43.314952000000005,nobels odr-1,50%,50%,
16322.167969,-43.53491499999999,nobels odr-1,50%,50%,
16365.234375,-43.11399,nobels odr-1,50%,50%,
16408.300781,-42.62612800000001,nobels odr-1,50%,50%,
16451.367188,-42.990859,nobels odr-1,50%,50%,
16494.433594,-43.730407,nobels odr-1,50%,50%,
16537.5,-43.309000999999995,nobels odr-1,50%,50%,
16580.566406,-42.955783,nobels odr-1,50%,50%,
16623.632812,-42.531512000000006,nobels odr-1,50%,50%,
16666.699219,-43.842955,nobels odr-1,50%,50%,
16709.765625,-44.180350000000004,nobels odr-1,50%,50%,
16752.832031,-43.944942000000005,nobels odr-1,50%,50%,
16795.898438,-44.331779000000004,nobels odr-1,50%,50%,
16838.964844,-43.17751200000001,nobels odr-1,50%,50%,
16882.03125,-43.298217,nobels odr-1,50%,50%,
16925.097656,-43.876768999999996,nobels odr-1,50%,50%,
16968.164062,-44.132811000000004,nobels odr-1,50%,50%,
17011.230469,-43.330954000000006,nobels odr-1,50%,50%,
17054.296875,-41.936569,nobels odr-1,50%,50%,
17097.363281,-43.494498,nobels odr-1,50%,50%,
17140.429688,-42.850176999999995,nobels odr-1,50%,50%,
17183.496094,-43.455375,nobels odr-1,50%,50%,
17226.5625,-42.950649000000006,nobels odr-1,50%,50%,
