Frequency,dB,pedal,Tone,Gain
2799.316406,-2.7884920000000015,morning glory,100%,0%,
2842.382812,-3.586772,morning glory,100%,0%,
2885.449219,-3.044409999999999,morning glory,100%,0%,
2928.515625,-2.9112959999999966,morning glory,100%,0%,
2971.582031,-3.843562000000002,morning glory,100%,0%,
3014.648438,-3.9810499999999998,morning glory,100%,0%,
3057.714844,-3.9975699999999996,morning glory,100%,0%,
3100.78125,-3.948169,morning glory,100%,0%,
3143.847656,-3.2456110000000002,morning glory,100%,0%,
3186.914062,-4.328483000000002,morning glory,100%,0%,
3229.980469,-4.4532370000000014,morning glory,100%,0%,
3273.046875,-3.569234000000005,morning glory,100%,0%,
3316.113281,-2.7119560000000007,morning glory,100%,0%,
3359.179688,-3.9446759999999976,morning glory,100%,0%,
3402.246094,-4.715032000000004,morning glory,100%,0%,
3445.3125,-3.947643999999997,morning glory,100%,0%,
3488.378906,-4.508184,morning glory,100%,0%,
3531.445312,-4.250614000000006,morning glory,100%,0%,
3574.511719,-3.9717550000000017,morning glory,100%,0%,
3617.578125,-4.1644770000000015,morning glory,100%,0%,
3660.644531,-4.429162999999999,morning glory,100%,0%,
3703.710938,-4.001929999999998,morning glory,100%,0%,
3746.777344,-3.7606080000000013,morning glory,100%,0%,
3789.84375,-3.4062480000000015,morning glory,100%,0%,
3832.910156,-4.2344940000000015,morning glory,100%,0%,
3875.976562,-4.491508000000003,morning glory,100%,0%,
3919.042969,-4.685592000000007,morning glory,100%,0%,
3962.109375,-5.069259000000002,morning glory,100%,0%,
4005.175781,-4.519890000000004,morning glory,100%,0%,
4048.242188,-4.933356000000003,morning glory,100%,0%,
4091.308594,-4.828173999999997,morning glory,100%,0%,
4134.375,-4.7498429999999985,morning glory,100%,0%,
4177.441406,-5.741198999999995,morning glory,100%,0%,
4220.507812,-5.5451770000000025,morning glory,100%,0%,
4263.574219,-4.586711000000001,morning glory,100%,0%,
4306.640625,-5.519114999999999,morning glory,100%,0%,
4349.707031,-5.556758000000002,morning glory,100%,0%,
4392.773438,-5.210036000000002,morning glory,100%,0%,
4435.839844,-5.590465000000002,morning glory,100%,0%,
4478.90625,-5.562826999999999,morning glory,100%,0%,
4521.972656,-5.122574,morning glory,100%,0%,
4565.039062,-5.836767999999999,morning glory,100%,0%,
4608.105469,-6.205016000000008,morning glory,100%,0%,
4651.171875,-6.135134999999998,morning glory,100%,0%,
4694.238281,-5.878399000000002,morning glory,100%,0%,
4737.304688,-5.829310999999997,morning glory,100%,0%,
4780.371094,-6.087862999999999,morning glory,100%,0%,
4823.4375,-5.73751,morning glory,100%,0%,
4866.503906,-5.338164000000006,morning glory,100%,0%,
4909.570312,-5.445087000000001,morning glory,100%,0%,
4952.636719,-6.302168999999999,morning glory,100%,0%,
4995.703125,-5.807490000000001,morning glory,100%,0%,
5038.769531,-6.246741,morning glory,100%,0%,
5081.835938,-6.133201,morning glory,100%,0%,
5124.902344,-5.922545000000007,morning glory,100%,0%,
5167.96875,-5.785197000000004,morning glory,100%,0%,
5211.035156,-5.282032000000001,morning glory,100%,0%,
5254.101562,-6.295963,morning glory,100%,0%,
5297.167969,-6.477526999999995,morning glory,100%,0%,
5340.234375,-6.773798999999997,morning glory,100%,0%,
5383.300781,-6.639387999999997,morning glory,100%,0%,
5426.367188,-6.069595,morning glory,100%,0%,
5469.433594,-6.365692000000003,morning glory,100%,0%,
5512.5,-7.098048999999996,morning glory,100%,0%,
5555.566406,-6.579290999999998,morning glory,100%,0%,
5598.632812,-6.416667000000004,morning glory,100%,0%,
5641.699219,-6.846057999999999,morning glory,100%,0%,
5684.765625,-6.678271000000002,morning glory,100%,0%,
5727.832031,-6.725005000000003,morning glory,100%,0%,
5770.898438,-6.909942000000001,morning glory,100%,0%,
5813.964844,-7.1194030000000055,morning glory,100%,0%,
5857.03125,-7.129093000000005,morning glory,100%,0%,
5900.097656,-7.211399000000007,morning glory,100%,0%,
5943.164062,-7.698931999999999,morning glory,100%,0%,
5986.230469,-7.6187809999999985,morning glory,100%,0%,
6029.296875,-7.3859819999999985,morning glory,100%,0%,
6072.363281,-7.725881999999999,morning glory,100%,0%,
6115.429688,-8.659652000000001,morning glory,100%,0%,
6158.496094,-8.619541000000005,morning glory,100%,0%,
6201.5625,-8.431919,morning glory,100%,0%,
6244.628906,-8.019916000000002,morning glory,100%,0%,
6287.695312,-7.783931000000003,morning glory,100%,0%,
6330.761719,-7.539073000000002,morning glory,100%,0%,
6373.828125,-7.7582650000000015,morning glory,100%,0%,
6416.894531,-7.949795000000002,morning glory,100%,0%,
6459.960938,-7.951954000000001,morning glory,100%,0%,
6503.027344,-8.052089000000002,morning glory,100%,0%,
6546.09375,-8.413393999999997,morning glory,100%,0%,
6589.160156,-8.288936,morning glory,100%,0%,
6632.226562,-8.115703000000003,morning glory,100%,0%,
6675.292969,-8.467483000000001,morning glory,100%,0%,
6718.359375,-8.659084000000007,morning glory,100%,0%,
6761.425781,-9.023119999999999,morning glory,100%,0%,
6804.492188,-8.541324000000003,morning glory,100%,0%,
6847.558594,-8.842979000000007,morning glory,100%,0%,
6890.625,-9.265784000000004,morning glory,100%,0%,
6933.691406,-8.688952999999998,morning glory,100%,0%,
6976.757812,-8.282885999999998,morning glory,100%,0%,
7019.824219,-8.840675000000005,morning glory,100%,0%,
7062.890625,-8.784163999999997,morning glory,100%,0%,
7105.957031,-9.412441000000001,morning glory,100%,0%,
7149.023438,-9.434375000000003,morning glory,100%,0%,
7192.089844,-8.880771000000003,morning glory,100%,0%,
7235.15625,-9.041156,morning glory,100%,0%,
7278.222656,-9.293475999999998,morning glory,100%,0%,
7321.289062,-8.646202000000002,morning glory,100%,0%,
7364.355469,-8.562163999999996,morning glory,100%,0%,
7407.421875,-9.275119000000004,morning glory,100%,0%,
7450.488281,-9.582031000000008,morning glory,100%,0%,
7493.554688,-9.028278,morning glory,100%,0%,
7536.621094,-9.15802,morning glory,100%,0%,
7579.6875,-10.424067,morning glory,100%,0%,
7622.753906,-9.594741000000006,morning glory,100%,0%,
7665.820312,-9.342898999999996,morning glory,100%,0%,
7708.886719,-8.636383000000002,morning glory,100%,0%,
7751.953125,-8.557131999999996,morning glory,100%,0%,
7795.019531,-9.378040000000006,morning glory,100%,0%,
7838.085938,-10.183524000000006,morning glory,100%,0%,
7881.152344,-11.359381999999997,morning glory,100%,0%,
7924.21875,-10.967468000000004,morning glory,100%,0%,
7967.285156,-10.268249000000004,morning glory,100%,0%,
8010.351562,-10.703857000000006,morning glory,100%,0%,
8053.417969,-10.235263000000003,morning glory,100%,0%,
8096.484375,-10.315689000000006,morning glory,100%,0%,
8139.550781,-10.573379000000003,morning glory,100%,0%,
8182.617188,-10.67559,morning glory,100%,0%,
8225.683594,-10.789515999999999,morning glory,100%,0%,
8268.75,-10.796374,morning glory,100%,0%,
8311.816406,-10.942378000000005,morning glory,100%,0%,
8354.882812,-10.341265999999997,morning glory,100%,0%,
8397.949219,-10.15811,morning glory,100%,0%,
8441.015625,-11.136383000000002,morning glory,100%,0%,
8484.082031,-11.217936000000002,morning glory,100%,0%,
8527.148438,-11.127807000000004,morning glory,100%,0%,
8570.214844,-11.053993000000006,morning glory,100%,0%,
8613.28125,-10.775295,morning glory,100%,0%,
8656.347656,-11.105005999999996,morning glory,100%,0%,
8699.414062,-11.123023000000003,morning glory,100%,0%,
8742.480469,-11.392990000000005,morning glory,100%,0%,
8785.546875,-10.800960000000003,morning glory,100%,0%,
8828.613281,-10.624010999999996,morning glory,100%,0%,
8871.679688,-11.840675000000005,morning glory,100%,0%,
8914.746094,-11.626693000000003,morning glory,100%,0%,
8957.8125,-11.346584,morning glory,100%,0%,
9000.878906,-11.856127999999998,morning glory,100%,0%,
9043.945312,-12.145285000000001,morning glory,100%,0%,
9087.011719,-11.668872,morning glory,100%,0%,
9130.078125,-11.163077000000001,morning glory,100%,0%,
9173.144531,-11.234694000000005,morning glory,100%,0%,
9216.210938,-12.093123000000006,morning glory,100%,0%,
9259.277344,-12.441226999999998,morning glory,100%,0%,
9302.34375,-11.811138,morning glory,100%,0%,
9345.410156,-11.834452999999996,morning glory,100%,0%,
9388.476562,-11.886256000000003,morning glory,100%,0%,
9431.542969,-11.608509000000005,morning glory,100%,0%,
9474.609375,-11.145793000000005,morning glory,100%,0%,
9517.675781,-11.395598,morning glory,100%,0%,
9560.742188,-12.371372000000001,morning glory,100%,0%,
9603.808594,-12.909523000000007,morning glory,100%,0%,
9646.875,-12.716822999999998,morning glory,100%,0%,
9689.941406,-12.380821000000005,morning glory,100%,0%,
9733.007812,-11.919139000000001,morning glory,100%,0%,
9776.074219,-12.082191000000002,morning glory,100%,0%,
9819.140625,-11.873888999999998,morning glory,100%,0%,
9862.207031,-12.468002000000006,morning glory,100%,0%,
9905.273438,-12.377665999999998,morning glory,100%,0%,
9948.339844,-12.710666000000003,morning glory,100%,0%,
9991.40625,-13.153503,morning glory,100%,0%,
10034.472656,-12.537664999999997,morning glory,100%,0%,
10077.539062,-12.004226000000003,morning glory,100%,0%,
10120.605469,-11.800421999999998,morning glory,100%,0%,
10163.671875,-12.842346,morning glory,100%,0%,
10206.738281,-12.374462000000001,morning glory,100%,0%,
10249.804688,-12.519481000000006,morning glory,100%,0%,
10292.871094,-13.220993,morning glory,100%,0%,
10335.9375,-14.089550000000003,morning glory,100%,0%,
10379.003906,-14.125659000000006,morning glory,100%,0%,
10422.070312,-13.560107000000002,morning glory,100%,0%,
10465.136719,-12.981647000000002,morning glory,100%,0%,
10508.203125,-12.990797999999998,morning glory,100%,0%,
10551.269531,-13.895969000000008,morning glory,100%,0%,
10594.335938,-13.426951000000003,morning glory,100%,0%,
10637.402344,-13.242762999999997,morning glory,100%,0%,
10680.46875,-13.501887000000004,morning glory,100%,0%,
10723.535156,-13.402175,morning glory,100%,0%,
10766.601562,-14.188204999999996,morning glory,100%,0%,
10809.667969,-13.930282000000005,morning glory,100%,0%,
10852.734375,-13.299591,morning glory,100%,0%,
10895.800781,-13.656169999999996,morning glory,100%,0%,
10938.867188,-13.783542000000004,morning glory,100%,0%,
10981.933594,-14.177847999999997,morning glory,100%,0%,
11025,-13.473368999999998,morning glory,100%,0%,
11068.066406,-14.011333,morning glory,100%,0%,
11111.132812,-14.320808,morning glory,100%,0%,
11154.199219,-13.989000999999995,morning glory,100%,0%,
11197.265625,-14.674232000000003,morning glory,100%,0%,
11240.332031,-14.620902000000001,morning glory,100%,0%,
11283.398438,-13.989547000000002,morning glory,100%,0%,
11326.464844,-14.551657999999996,morning glory,100%,0%,
11369.53125,-14.208472,morning glory,100%,0%,
11412.597656,-13.900858999999997,morning glory,100%,0%,
11455.664062,-14.869585999999998,morning glory,100%,0%,
11498.730469,-14.534332,morning glory,100%,0%,
11541.796875,-14.345492999999998,morning glory,100%,0%,
11584.863281,-13.753112000000002,morning glory,100%,0%,
11627.929688,-14.819460999999997,morning glory,100%,0%,
11670.996094,-15.197875000000003,morning glory,100%,0%,
11714.0625,-14.693073000000005,morning glory,100%,0%,
11757.128906,-14.739330000000002,morning glory,100%,0%,
11800.195312,-14.111396999999997,morning glory,100%,0%,
11843.261719,-14.767361000000001,morning glory,100%,0%,
11886.328125,-15.297107000000004,morning glory,100%,0%,
11929.394531,-15.617576000000007,morning glory,100%,0%,
11972.460938,-15.388420000000004,morning glory,100%,0%,
12015.527344,-14.742456999999995,morning glory,100%,0%,
12058.59375,-14.997484999999998,morning glory,100%,0%,
12101.660156,-15.040686,morning glory,100%,0%,
12144.726562,-15.026001,morning glory,100%,0%,
12187.792969,-15.558574,morning glory,100%,0%,
12230.859375,-15.401423999999999,morning glory,100%,0%,
12273.925781,-15.982585,morning glory,100%,0%,
12316.992188,-15.551505000000006,morning glory,100%,0%,
12360.058594,-14.841900000000003,morning glory,100%,0%,
12403.125,-14.850116,morning glory,100%,0%,
12446.191406,-14.915,morning glory,100%,0%,
12489.257812,-15.309238,morning glory,100%,0%,
12532.324219,-15.875225,morning glory,100%,0%,
12575.390625,-15.764396999999995,morning glory,100%,0%,
12618.457031,-15.546184000000004,morning glory,100%,0%,
12661.523438,-15.313495000000003,morning glory,100%,0%,
12704.589844,-15.314170000000004,morning glory,100%,0%,
12747.65625,-15.860122000000004,morning glory,100%,0%,
12790.722656,-16.283175999999997,morning glory,100%,0%,
12833.789062,-16.080108000000003,morning glory,100%,0%,
12876.855469,-16.47298,morning glory,100%,0%,
12919.921875,-16.516826000000002,morning glory,100%,0%,
12962.988281,-16.352320999999996,morning glory,100%,0%,
13006.054688,-16.663448000000002,morning glory,100%,0%,
13049.121094,-16.561236,morning glory,100%,0%,
13092.1875,-16.658802,morning glory,100%,0%,
13135.253906,-16.742773999999997,morning glory,100%,0%,
13178.320312,-15.666645000000003,morning glory,100%,0%,
13221.386719,-16.285274,morning glory,100%,0%,
13264.453125,-16.947818000000005,morning glory,100%,0%,
13307.519531,-17.096424,morning glory,100%,0%,
13350.585938,-16.953265000000002,morning glory,100%,0%,
13393.652344,-16.407378,morning glory,100%,0%,
13436.71875,-16.326770000000003,morning glory,100%,0%,
13479.785156,-16.071849,morning glory,100%,0%,
13522.851562,-16.890704,morning glory,100%,0%,
13565.917969,-17.028331,morning glory,100%,0%,
13608.984375,-16.603476999999998,morning glory,100%,0%,
13652.050781,-17.233676000000003,morning glory,100%,0%,
13695.117188,-16.160163000000004,morning glory,100%,0%,
13738.183594,-16.491859000000005,morning glory,100%,0%,
13781.25,-17.311404000000003,morning glory,100%,0%,
13824.316406,-17.174243000000004,morning glory,100%,0%,
13867.382812,-17.851996,morning glory,100%,0%,
13910.449219,-17.029533,morning glory,100%,0%,
13953.515625,-16.881770000000003,morning glory,100%,0%,
13996.582031,-17.051902000000005,morning glory,100%,0%,
14039.648438,-16.155243,morning glory,100%,0%,
14082.714844,-16.531692,morning glory,100%,0%,
14125.78125,-17.442031,morning glory,100%,0%,
14168.847656,-16.884311000000004,morning glory,100%,0%,
14211.914062,-16.811897000000002,morning glory,100%,0%,
14254.980469,-16.884997000000006,morning glory,100%,0%,
14298.046875,-17.203021999999997,morning glory,100%,0%,
14341.113281,-17.985751,morning glory,100%,0%,
14384.179688,-17.759514000000003,morning glory,100%,0%,
14427.246094,-17.016685000000003,morning glory,100%,0%,
14470.3125,-17.964229000000003,morning glory,100%,0%,
14513.378906,-17.673652000000004,morning glory,100%,0%,
14556.445312,-17.517314999999996,morning glory,100%,0%,
14599.511719,-17.423446,morning glory,100%,0%,
14642.578125,-17.857589000000004,morning glory,100%,0%,
14685.644531,-17.736865,morning glory,100%,0%,
14728.710938,-17.272940999999996,morning glory,100%,0%,
14771.777344,-17.932842,morning glory,100%,0%,
14814.84375,-18.299394999999997,morning glory,100%,0%,
14857.910156,-18.523826,morning glory,100%,0%,
14900.976562,-18.49752,morning glory,100%,0%,
14944.042969,-18.263626000000002,morning glory,100%,0%,
14987.109375,-19.282589,morning glory,100%,0%,
15030.175781,-19.192889,morning glory,100%,0%,
15073.242188,-19.009600999999996,morning glory,100%,0%,
15116.308594,-18.328327,morning glory,100%,0%,
15159.375,-18.356291999999996,morning glory,100%,0%,
15202.441406,-18.410167,morning glory,100%,0%,
15245.507812,-18.311176000000003,morning glory,100%,0%,
15288.574219,-18.781505000000003,morning glory,100%,0%,
15331.640625,-18.315928000000007,morning glory,100%,0%,
15374.707031,-18.015888000000004,morning glory,100%,0%,
15417.773438,-18.568923999999996,morning glory,100%,0%,
15460.839844,-19.245273000000005,morning glory,100%,0%,
15503.90625,-18.525001000000003,morning glory,100%,0%,
15546.972656,-18.764831,morning glory,100%,0%,
15590.039062,-18.358089,morning glory,100%,0%,
15633.105469,-18.563572,morning glory,100%,0%,
15676.171875,-19.076273999999998,morning glory,100%,0%,
15719.238281,-18.804294,morning glory,100%,0%,
15762.304688,-19.278179,morning glory,100%,0%,
15805.371094,-19.321399,morning glory,100%,0%,
15848.4375,-19.577441999999998,morning glory,100%,0%,
15891.503906,-19.508674,morning glory,100%,0%,
15934.570312,-19.076709,morning glory,100%,0%,
15977.636719,-19.440933,morning glory,100%,0%,
16020.703125,-19.251833999999995,morning glory,100%,0%,
16063.769531,-18.796065999999996,morning glory,100%,0%,
16106.835938,-19.663269000000007,morning glory,100%,0%,
16149.902344,-19.858612,morning glory,100%,0%,
16192.96875,-19.469749,morning glory,100%,0%,
16236.035156,-19.190948,morning glory,100%,0%,
16279.101562,-19.592502000000003,morning glory,100%,0%,
16322.167969,-20.402952999999997,morning glory,100%,0%,
16365.234375,-19.846271,morning glory,100%,0%,
16408.300781,-19.20272,morning glory,100%,0%,
16451.367188,-19.406467,morning glory,100%,0%,
16494.433594,-19.704746,morning glory,100%,0%,
16537.5,-19.656253000000007,morning glory,100%,0%,
16580.566406,-19.832046000000005,morning glory,100%,0%,
16623.632812,-20.281498,morning glory,100%,0%,
16666.699219,-20.121333,morning glory,100%,0%,
16709.765625,-20.411327,morning glory,100%,0%,
16752.832031,-20.685519,morning glory,100%,0%,
16795.898438,-20.599593000000006,morning glory,100%,0%,
16838.964844,-20.742126,morning glory,100%,0%,
16882.03125,-20.924003,morning glory,100%,0%,
16925.097656,-21.066863999999995,morning glory,100%,0%,
16968.164062,-20.379749000000004,morning glory,100%,0%,
17011.230469,-20.334559000000006,morning glory,100%,0%,
17054.296875,-20.99982,morning glory,100%,0%,
17097.363281,-21.168425,morning glory,100%,0%,
17140.429688,-20.927734,morning glory,100%,0%,
17183.496094,-21.115738,morning glory,100%,0%,
17226.5625,-20.829876,morning glory,100%,0%,
17269.628906,-21.35044,morning glory,100%,0%,
17312.695312,-20.137797,morning glory,100%,0%,
17355.761719,-19.351047,morning glory,100%,0%,
17398.828125,-19.896281000000002,morning glory,100%,0%,
17441.894531,-20.250884,morning glory,100%,0%,
17484.960938,-20.884102,morning glory,100%,0%,
17528.027344,-21.401435,morning glory,100%,0%,
17571.09375,-21.187266,morning glory,100%,0%,
17614.160156,-20.499298000000003,morning glory,100%,0%,
