frequency_hz,dB,pedal,gain,tone
689.0625,3.5037179999999992,Morning Glory v4,100%,100%
732.128906,3.1791470000000004,Morning Glory v4,100%,100%
775.195312,3.2211250000000007,Morning Glory v4,100%,100%
818.261719,3.352637999999999,Morning Glory v4,100%,100%
861.328125,3.584257000000001,Morning Glory v4,100%,100%
904.394531,4.4712309999999995,Morning Glory v4,100%,100%
947.460938,5.360296000000002,Morning Glory v4,100%,100%
990.527344,4.919129999999999,Morning Glory v4,100%,100%
1033.59375,5.146761999999999,Morning Glory v4,100%,100%
1076.660156,5.7915230000000015,Morning Glory v4,100%,100%
1119.726562,5.608972000000001,Morning Glory v4,100%,100%
1162.792969,5.754332000000002,Morning Glory v4,100%,100%
1205.859375,5.303255,Morning Glory v4,100%,100%
1248.925781,5.190179999999998,Morning Glory v4,100%,100%
1291.992188,5.0353049999999975,Morning Glory v4,100%,100%
1335.058594,5.477637999999999,Morning Glory v4,100%,100%
1378.125,6.562239000000002,Morning Glory v4,100%,100%
1421.191406,6.7423210000000005,Morning Glory v4,100%,100%
1464.257812,6.368670000000002,Morning Glory v4,100%,100%
1507.324219,6.670673000000001,Morning Glory v4,100%,100%
1550.390625,6.875402000000001,Morning Glory v4,100%,100%
1593.457031,7.1590430000000005,Morning Glory v4,100%,100%
1636.523438,6.814135,Morning Glory v4,100%,100%
1679.589844,6.307403000000001,Morning Glory v4,100%,100%
1722.65625,6.254673,Morning Glory v4,100%,100%
1765.722656,7.354520000000001,Morning Glory v4,100%,100%
1808.789062,6.505684000000002,Morning Glory v4,100%,100%
1851.855469,5.980796999999999,Morning Glory v4,100%,100%
1894.921875,6.387212000000002,Morning Glory v4,100%,100%
1937.988281,7.016787000000001,Morning Glory v4,100%,100%
1981.054688,7.8774390000000025,Morning Glory v4,100%,100%
2024.121094,7.582899000000001,Morning Glory v4,100%,100%
2067.1875,7.403730000000003,Morning Glory v4,100%,100%
2110.253906,7.623141,Morning Glory v4,100%,100%
2153.320312,7.382107999999999,Morning Glory v4,100%,100%
2196.386719,7.773804999999999,Morning Glory v4,100%,100%
2239.453125,8.416697,Morning Glory v4,100%,100%
2282.519531,7.694842999999999,Morning Glory v4,100%,100%
2325.585938,7.140065,Morning Glory v4,100%,100%
2368.652344,7.1032720000000005,Morning Glory v4,100%,100%
2411.71875,7.090630999999998,Morning Glory v4,100%,100%
2454.785156,7.6189350000000005,Morning Glory v4,100%,100%
2497.851562,7.7812920000000005,Morning Glory v4,100%,100%
2540.917969,8.461417999999998,Morning Glory v4,100%,100%
2583.984375,7.873584000000001,Morning Glory v4,100%,100%
2627.050781,7.172920000000001,Morning Glory v4,100%,100%
2670.117188,7.787846999999999,Morning Glory v4,100%,100%
2713.183594,8.167085999999998,Morning Glory v4,100%,100%
2756.25,8.215924999999999,Morning Glory v4,100%,100%
2799.316406,8.056245,Morning Glory v4,100%,100%
2842.382812,7.547817000000002,Morning Glory v4,100%,100%
2885.449219,7.417549000000001,Morning Glory v4,100%,100%
2928.515625,8.761518000000002,Morning Glory v4,100%,100%
2971.582031,8.508246,Morning Glory v4,100%,100%
3014.648438,8.124528000000002,Morning Glory v4,100%,100%
3057.714844,8.223450000000003,Morning Glory v4,100%,100%
3100.78125,8.090267,Morning Glory v4,100%,100%
3143.847656,8.429668000000003,Morning Glory v4,100%,100%
3186.914062,7.619039000000001,Morning Glory v4,100%,100%
3229.980469,7.81785,Morning Glory v4,100%,100%
3273.046875,8.742217999999998,Morning Glory v4,100%,100%
3316.113281,8.736812,Morning Glory v4,100%,100%
3359.179688,8.017624000000001,Morning Glory v4,100%,100%
3402.246094,8.165864999999997,Morning Glory v4,100%,100%
3445.3125,8.484122000000003,Morning Glory v4,100%,100%
3488.378906,8.701206000000003,Morning Glory v4,100%,100%
3531.445312,8.221768999999998,Morning Glory v4,100%,100%
3574.511719,8.364359,Morning Glory v4,100%,100%
3617.578125,8.304007000000002,Morning Glory v4,100%,100%
3660.644531,8.066183000000002,Morning Glory v4,100%,100%
3703.710938,7.9217540000000035,Morning Glory v4,100%,100%
3746.777344,8.285046000000001,Morning Glory v4,100%,100%
3789.84375,9.299682,Morning Glory v4,100%,100%
3832.910156,8.140906000000001,Morning Glory v4,100%,100%
3875.976562,8.012884,Morning Glory v4,100%,100%
3919.042969,7.984198999999997,Morning Glory v4,100%,100%
3962.109375,8.526961999999997,Morning Glory v4,100%,100%
4005.175781,8.503653999999997,Morning Glory v4,100%,100%
4048.242188,7.900713,Morning Glory v4,100%,100%
4091.308594,8.097222000000002,Morning Glory v4,100%,100%
4134.375,8.492536000000001,Morning Glory v4,100%,100%
4177.441406,7.687044000000004,Morning Glory v4,100%,100%
4220.507812,8.059743999999998,Morning Glory v4,100%,100%
4263.574219,8.734547000000003,Morning Glory v4,100%,100%
4306.640625,8.22026,Morning Glory v4,100%,100%
4349.707031,7.991569000000002,Morning Glory v4,100%,100%
4392.773438,8.001454000000003,Morning Glory v4,100%,100%
4435.839844,7.977115999999999,Morning Glory v4,100%,100%
4478.90625,8.181029000000006,Morning Glory v4,100%,100%
4521.972656,8.018814000000003,Morning Glory v4,100%,100%
4565.039062,6.924742000000002,Morning Glory v4,100%,100%
4608.105469,7.0984349999999985,Morning Glory v4,100%,100%
4651.171875,8.451807000000002,Morning Glory v4,100%,100%
4694.238281,8.164913000000002,Morning Glory v4,100%,100%
4737.304688,7.837663000000003,Morning Glory v4,100%,100%
4780.371094,7.509468000000002,Morning Glory v4,100%,100%
4823.4375,8.459154000000002,Morning Glory v4,100%,100%
4866.503906,8.829879999999996,Morning Glory v4,100%,100%
4909.570312,8.449328000000005,Morning Glory v4,100%,100%
4952.636719,6.9864200000000025,Morning Glory v4,100%,100%
4995.703125,8.052029000000005,Morning Glory v4,100%,100%
5038.769531,8.293517000000001,Morning Glory v4,100%,100%
5081.835938,8.035752000000002,Morning Glory v4,100%,100%
5124.902344,7.954637999999999,Morning Glory v4,100%,100%
5167.96875,7.759307999999997,Morning Glory v4,100%,100%
5211.035156,7.844307999999998,Morning Glory v4,100%,100%
5254.101562,8.276566000000003,Morning Glory v4,100%,100%
5297.167969,8.122034000000003,Morning Glory v4,100%,100%
5340.234375,8.004286000000004,Morning Glory v4,100%,100%
5383.300781,8.067970000000003,Morning Glory v4,100%,100%
5426.367188,7.820392000000002,Morning Glory v4,100%,100%
5469.433594,7.809311000000001,Morning Glory v4,100%,100%
5512.5,7.838203000000004,Morning Glory v4,100%,100%
5555.566406,8.069708000000006,Morning Glory v4,100%,100%
5598.632812,8.008824999999998,Morning Glory v4,100%,100%
5641.699219,7.598678,Morning Glory v4,100%,100%
5684.765625,7.752086999999996,Morning Glory v4,100%,100%
5727.832031,7.919286999999997,Morning Glory v4,100%,100%
5770.898438,7.642076000000003,Morning Glory v4,100%,100%
5813.964844,7.586150999999997,Morning Glory v4,100%,100%
5857.03125,7.804953999999999,Morning Glory v4,100%,100%
5900.097656,7.369446999999997,Morning Glory v4,100%,100%
5943.164062,7.632547000000002,Morning Glory v4,100%,100%
5986.230469,8.116091,Morning Glory v4,100%,100%
6029.296875,8.332859000000003,Morning Glory v4,100%,100%
6072.363281,7.885672,Morning Glory v4,100%,100%
6115.429688,7.047447999999999,Morning Glory v4,100%,100%
6158.496094,6.949729999999999,Morning Glory v4,100%,100%
6201.5625,7.059709000000002,Morning Glory v4,100%,100%
6244.628906,7.112347000000003,Morning Glory v4,100%,100%
6287.695312,7.761476000000002,Morning Glory v4,100%,100%
6330.761719,7.932363000000002,Morning Glory v4,100%,100%
6373.828125,6.838704,Morning Glory v4,100%,100%
6416.894531,7.270331999999996,Morning Glory v4,100%,100%
6459.960938,7.168205,Morning Glory v4,100%,100%
6503.027344,6.719183000000001,Morning Glory v4,100%,100%
6546.09375,7.055061000000002,Morning Glory v4,100%,100%
6589.160156,7.238068000000002,Morning Glory v4,100%,100%
6632.226562,7.221361000000002,Morning Glory v4,100%,100%
6675.292969,6.812033,Morning Glory v4,100%,100%
6718.359375,6.919875999999999,Morning Glory v4,100%,100%
6761.425781,6.880951,Morning Glory v4,100%,100%
6804.492188,6.244467999999998,Morning Glory v4,100%,100%
6847.558594,6.318804999999998,Morning Glory v4,100%,100%
6890.625,6.4403349999999975,Morning Glory v4,100%,100%
6933.691406,6.981621000000004,Morning Glory v4,100%,100%
6976.757812,7.5885090000000055,Morning Glory v4,100%,100%
7019.824219,7.087340999999999,Morning Glory v4,100%,100%
7062.890625,7.106969000000003,Morning Glory v4,100%,100%
7105.957031,6.425184000000002,Morning Glory v4,100%,100%
7149.023438,5.8846089999999975,Morning Glory v4,100%,100%
7192.089844,6.149001000000002,Morning Glory v4,100%,100%
7235.15625,6.486286,Morning Glory v4,100%,100%
7278.222656,6.857271000000001,Morning Glory v4,100%,100%
7321.289062,7.328709999999997,Morning Glory v4,100%,100%
7364.355469,6.760217000000004,Morning Glory v4,100%,100%
7407.421875,5.959910999999998,Morning Glory v4,100%,100%
7450.488281,6.4853169999999984,Morning Glory v4,100%,100%
7493.554688,7.359945,Morning Glory v4,100%,100%
7536.621094,7.179054000000001,Morning Glory v4,100%,100%
7579.6875,6.418053000000004,Morning Glory v4,100%,100%
7622.753906,6.778188999999998,Morning Glory v4,100%,100%
7665.820312,6.703617000000001,Morning Glory v4,100%,100%
7708.886719,6.373040999999997,Morning Glory v4,100%,100%
7751.953125,6.863600000000002,Morning Glory v4,100%,100%
7795.019531,6.579480999999998,Morning Glory v4,100%,100%
7838.085938,6.231593999999998,Morning Glory v4,100%,100%
7881.152344,5.411035000000002,Morning Glory v4,100%,100%
7924.21875,5.323149999999998,Morning Glory v4,100%,100%
7967.285156,5.448909999999998,Morning Glory v4,100%,100%
8010.351562,5.8726439999999975,Morning Glory v4,100%,100%
8053.417969,5.670865999999997,Morning Glory v4,100%,100%
8096.484375,5.675887999999997,Morning Glory v4,100%,100%
8139.550781,5.504450000000002,Morning Glory v4,100%,100%
8182.617188,5.963555999999997,Morning Glory v4,100%,100%
8225.683594,6.399667000000001,Morning Glory v4,100%,100%
8268.75,5.737425000000002,Morning Glory v4,100%,100%
8311.816406,4.969783999999997,Morning Glory v4,100%,100%
8354.882812,5.533345000000001,Morning Glory v4,100%,100%
8397.949219,5.8546530000000025,Morning Glory v4,100%,100%
8441.015625,5.655176000000004,Morning Glory v4,100%,100%
8484.082031,5.6778150000000025,Morning Glory v4,100%,100%
8527.148438,5.399889000000002,Morning Glory v4,100%,100%
8570.214844,5.299934,Morning Glory v4,100%,100%
8613.28125,5.020821000000005,Morning Glory v4,100%,100%
8656.347656,5.390219000000002,Morning Glory v4,100%,100%
8699.414062,5.665344000000001,Morning Glory v4,100%,100%
8742.480469,5.196231999999998,Morning Glory v4,100%,100%
8785.546875,4.803820999999999,Morning Glory v4,100%,100%
8828.613281,5.016341000000004,Morning Glory v4,100%,100%
8871.679688,4.438013999999999,Morning Glory v4,100%,100%
8914.746094,4.694782,Morning Glory v4,100%,100%
8957.8125,5.499027000000002,Morning Glory v4,100%,100%
9000.878906,5.015041,Morning Glory v4,100%,100%
9043.945312,5.135775000000002,Morning Glory v4,100%,100%
9087.011719,5.147126,Morning Glory v4,100%,100%
9130.078125,5.558637999999998,Morning Glory v4,100%,100%
9173.144531,4.953161999999999,Morning Glory v4,100%,100%
9216.210938,4.325115,Morning Glory v4,100%,100%
9259.277344,4.027847000000001,Morning Glory v4,100%,100%
9302.34375,4.022066000000002,Morning Glory v4,100%,100%
9345.410156,4.681841000000002,Morning Glory v4,100%,100%
9388.476562,4.805082000000002,Morning Glory v4,100%,100%
9431.542969,5.261783000000001,Morning Glory v4,100%,100%
9474.609375,5.3448889999999984,Morning Glory v4,100%,100%
9517.675781,4.676325000000002,Morning Glory v4,100%,100%
9560.742188,4.584818000000006,Morning Glory v4,100%,100%
9603.808594,4.410860999999997,Morning Glory v4,100%,100%
9646.875,4.506981000000003,Morning Glory v4,100%,100%
9689.941406,4.523599000000001,Morning Glory v4,100%,100%
9733.007812,4.6584189999999985,Morning Glory v4,100%,100%
9776.074219,4.540633999999997,Morning Glory v4,100%,100%
9819.140625,4.504436999999999,Morning Glory v4,100%,100%
9862.207031,4.365369000000001,Morning Glory v4,100%,100%
9905.273438,4.611061000000003,Morning Glory v4,100%,100%
9948.339844,3.762160999999999,Morning Glory v4,100%,100%
9991.40625,4.3213500000000025,Morning Glory v4,100%,100%
10034.472656,4.858843000000004,Morning Glory v4,100%,100%
10077.539062,4.188509,Morning Glory v4,100%,100%
10120.605469,4.547809000000004,Morning Glory v4,100%,100%
10163.671875,4.436264000000001,Morning Glory v4,100%,100%
10206.738281,4.480068000000003,Morning Glory v4,100%,100%
10249.804688,4.327326999999997,Morning Glory v4,100%,100%
10292.871094,3.862417000000004,Morning Glory v4,100%,100%
10335.9375,3.099443000000001,Morning Glory v4,100%,100%
10379.003906,3.38513,Morning Glory v4,100%,100%
10422.070312,3.9357049999999987,Morning Glory v4,100%,100%
10465.136719,3.517852999999999,Morning Glory v4,100%,100%
10508.203125,3.2320010000000003,Morning Glory v4,100%,100%
10551.269531,3.5551419999999965,Morning Glory v4,100%,100%
10594.335938,3.7646599999999992,Morning Glory v4,100%,100%
10637.402344,3.6369890000000034,Morning Glory v4,100%,100%
10680.46875,3.940149999999999,Morning Glory v4,100%,100%
10723.535156,3.8200720000000032,Morning Glory v4,100%,100%
10766.601562,2.9694480000000034,Morning Glory v4,100%,100%
10809.667969,3.0805209999999974,Morning Glory v4,100%,100%
10852.734375,3.3492200000000025,Morning Glory v4,100%,100%
10895.800781,3.0339540000000014,Morning Glory v4,100%,100%
10938.867188,3.461912999999999,Morning Glory v4,100%,100%
10981.933594,3.1287009999999995,Morning Glory v4,100%,100%
11025,3.595100000000002,Morning Glory v4,100%,100%
11068.066406,3.4742919999999984,Morning Glory v4,100%,100%
11111.132812,2.9522530000000025,Morning Glory v4,100%,100%
11154.199219,3.009482000000002,Morning Glory v4,100%,100%
11197.265625,2.9527910000000013,Morning Glory v4,100%,100%
11240.332031,3.2027150000000013,Morning Glory v4,100%,100%
11283.398438,3.125377000000004,Morning Glory v4,100%,100%
11326.464844,3.2365590000000033,Morning Glory v4,100%,100%
11369.53125,2.5280120000000004,Morning Glory v4,100%,100%
11412.597656,3.141182000000004,Morning Glory v4,100%,100%
11455.664062,2.6591740000000037,Morning Glory v4,100%,100%
11498.730469,2.556856,Morning Glory v4,100%,100%
11541.796875,3.0908370000000005,Morning Glory v4,100%,100%
11584.863281,3.754401999999999,Morning Glory v4,100%,100%
11627.929688,2.842342000000002,Morning Glory v4,100%,100%
11670.996094,1.8592879999999994,Morning Glory v4,100%,100%
11714.0625,2.2270179999999975,Morning Glory v4,100%,100%
11757.128906,2.6430870000000013,Morning Glory v4,100%,100%
11800.195312,2.815647000000002,Morning Glory v4,100%,100%
11843.261719,2.5757460000000023,Morning Glory v4,100%,100%
11886.328125,2.4481129999999993,Morning Glory v4,100%,100%
11929.394531,2.1924719999999986,Morning Glory v4,100%,100%
11972.460938,2.912362999999999,Morning Glory v4,100%,100%
12015.527344,2.9963630000000023,Morning Glory v4,100%,100%
12058.59375,2.306536000000005,Morning Glory v4,100%,100%
12101.660156,1.7217910000000032,Morning Glory v4,100%,100%
12144.726562,1.9379840000000002,Morning Glory v4,100%,100%
12187.792969,1.7681420000000045,Morning Glory v4,100%,100%
12230.859375,1.810524000000001,Morning Glory v4,100%,100%
12273.925781,2.1399669999999986,Morning Glory v4,100%,100%
12316.992188,2.404351999999996,Morning Glory v4,100%,100%
12360.058594,2.718899999999998,Morning Glory v4,100%,100%
12403.125,2.8504369999999994,Morning Glory v4,100%,100%
12446.191406,2.501480000000001,Morning Glory v4,100%,100%
12489.257812,2.0144189999999966,Morning Glory v4,100%,100%
12532.324219,1.5709870000000024,Morning Glory v4,100%,100%
12575.390625,1.5860820000000047,Morning Glory v4,100%,100%
12618.457031,1.5529439999999965,Morning Glory v4,100%,100%
12661.523438,2.2912409999999994,Morning Glory v4,100%,100%
12704.589844,2.044910999999999,Morning Glory v4,100%,100%
12747.65625,1.227294999999998,Morning Glory v4,100%,100%
12790.722656,1.381928000000002,Morning Glory v4,100%,100%
12833.789062,1.6989820000000009,Morning Glory v4,100%,100%
12876.855469,1.6266019999999983,Morning Glory v4,100%,100%
12919.921875,1.8794930000000036,Morning Glory v4,100%,100%
12962.988281,1.6366660000000053,Morning Glory v4,100%,100%
13006.054688,1.13232,Morning Glory v4,100%,100%
13049.121094,1.3826180000000008,Morning Glory v4,100%,100%
13092.1875,0.6644470000000027,Morning Glory v4,100%,100%
13135.253906,1.2079920000000044,Morning Glory v4,100%,100%
13178.320312,2.268946999999997,Morning Glory v4,100%,100%
13221.386719,1.5963320000000039,Morning Glory v4,100%,100%
13264.453125,0.37811299999999903,Morning Glory v4,100%,100%
13307.519531,0.3159830000000028,Morning Glory v4,100%,100%
13350.585938,0.9296499999999952,Morning Glory v4,100%,100%
13393.652344,1.7364120000000014,Morning Glory v4,100%,100%
13436.71875,0.9837300000000013,Morning Glory v4,100%,100%
13479.785156,1.2835079999999977,Morning Glory v4,100%,100%
13522.851562,1.2183270000000022,Morning Glory v4,100%,100%
13565.917969,0.9688720000000046,Morning Glory v4,100%,100%
13608.984375,1.1685790000000011,Morning Glory v4,100%,100%
13652.050781,0.4210739999999973,Morning Glory v4,100%,100%
13695.117188,1.4646299999999997,Morning Glory v4,100%,100%
13738.183594,1.2975349999999963,Morning Glory v4,100%,100%
13781.25,0.4908749999999955,Morning Glory v4,100%,100%
13824.316406,0.6196709999999968,Morning Glory v4,100%,100%
13867.382812,0.773766000000002,Morning Glory v4,100%,100%
13910.449219,0.6166990000000041,Morning Glory v4,100%,100%
13953.515625,0.2704740000000001,Morning Glory v4,100%,100%
13996.582031,0.6068039999999968,Morning Glory v4,100%,100%
14039.648438,1.8660010000000042,Morning Glory v4,100%,100%
14082.714844,1.2956660000000042,Morning Glory v4,100%,100%
14125.78125,1.0746310000000037,Morning Glory v4,100%,100%
14168.847656,1.7157820000000044,Morning Glory v4,100%,100%
14211.914062,1.5443830000000034,Morning Glory v4,100%,100%
14254.980469,1.5219999999999985,Morning Glory v4,100%,100%
14298.046875,0.9439959999999985,Morning Glory v4,100%,100%
14341.113281,0.2676360000000031,Morning Glory v4,100%,100%
14384.179688,-0.0833329999999961,Morning Glory v4,100%,100%
14427.246094,0.5614199999999983,Morning Glory v4,100%,100%
14470.3125,0.08792900000000259,Morning Glory v4,100%,100%
14513.378906,0.10611699999999757,Morning Glory v4,100%,100%
14556.445312,0.13296900000000278,Morning Glory v4,100%,100%
14599.511719,0.08773400000000464,Morning Glory v4,100%,100%
14642.578125,0.6120680000000007,Morning Glory v4,100%,100%
14685.644531,0.5136229999999955,Morning Glory v4,100%,100%
14728.710938,0.41362400000000576,Morning Glory v4,100%,100%
14771.777344,0.11676399999999632,Morning Glory v4,100%,100%
14814.84375,-0.13727499999999537,Morning Glory v4,100%,100%
14857.910156,-0.27677599999999813,Morning Glory v4,100%,100%
14900.976562,-0.526409000000001,Morning Glory v4,100%,100%
14944.042969,-0.14642800000000022,Morning Glory v4,100%,100%
14987.109375,-0.4440079999999966,Morning Glory v4,100%,100%
15030.175781,-0.7920530000000028,Morning Glory v4,100%,100%
15073.242188,-0.8283609999999939,Morning Glory v4,100%,100%
15116.308594,-0.556908,Morning Glory v4,100%,100%
15159.375,-0.26082999999999856,Morning Glory v4,100%,100%
15202.441406,0.025882000000002847,Morning Glory v4,100%,100%
15245.507812,-0.09488300000000294,Morning Glory v4,100%,100%
15288.574219,-0.5815619999999981,Morning Glory v4,100%,100%
15331.640625,-0.15049700000000144,Morning Glory v4,100%,100%
15374.707031,-0.6638300000000044,Morning Glory v4,100%,100%
15417.773438,-0.7928429999999977,Morning Glory v4,100%,100%
15460.839844,0.09310899999999833,Morning Glory v4,100%,100%
15503.90625,-0.2855109999999996,Morning Glory v4,100%,100%
15546.972656,-0.5689470000000014,Morning Glory v4,100%,100%
15590.039062,0.07079699999999889,Morning Glory v4,100%,100%
15633.105469,0.1238440000000054,Morning Glory v4,100%,100%
15676.171875,-0.13609299999999536,Morning Glory v4,100%,100%
15719.238281,-0.8723979999999969,Morning Glory v4,100%,100%
15762.304688,-0.8504720000000034,Morning Glory v4,100%,100%
15805.371094,-0.9697299999999984,Morning Glory v4,100%,100%
15848.4375,-1.1514779999999973,Morning Glory v4,100%,100%
15891.503906,-1.5586809999999929,Morning Glory v4,100%,100%
15934.570312,-1.1345370000000017,Morning Glory v4,100%,100%
15977.636719,-1.0146369999999933,Morning Glory v4,100%,100%
16020.703125,-0.7741849999999957,Morning Glory v4,100%,100%
16063.769531,-0.28824699999999837,Morning Glory v4,100%,100%
16106.835938,-1.1989289999999997,Morning Glory v4,100%,100%
16149.902344,-1.0603070000000017,Morning Glory v4,100%,100%
16192.96875,-1.0296710000000004,Morning Glory v4,100%,100%
16236.035156,-1.0753979999999999,Morning Glory v4,100%,100%
16279.101562,-1.3631209999999996,Morning Glory v4,100%,100%
16322.167969,-1.6311259999999947,Morning Glory v4,100%,100%
16365.234375,-1.5137479999999996,Morning Glory v4,100%,100%
16408.300781,-1.5699309999999969,Morning Glory v4,100%,100%
16451.367188,-1.502563000000002,Morning Glory v4,100%,100%
16494.433594,-1.299312999999998,Morning Glory v4,100%,100%
16537.5,-1.3844150000000042,Morning Glory v4,100%,100%
16580.566406,-1.1365970000000019,Morning Glory v4,100%,100%
16623.632812,-1.5837749999999957,Morning Glory v4,100%,100%
16666.699219,-1.3774220000000028,Morning Glory v4,100%,100%
16709.765625,-2.0462769999999963,Morning Glory v4,100%,100%
16752.832031,-2.301281000000003,Morning Glory v4,100%,100%
16795.898438,-2.789463000000005,Morning Glory v4,100%,100%
16838.964844,-3.283546000000001,Morning Glory v4,100%,100%
16882.03125,-2.683002000000002,Morning Glory v4,100%,100%
16925.097656,-1.850322999999996,Morning Glory v4,100%,100%
16968.164062,-1.6818499999999972,Morning Glory v4,100%,100%
17011.230469,-1.953197000000003,Morning Glory v4,100%,100%
17054.296875,-2.540412999999994,Morning Glory v4,100%,100%
17097.363281,-2.7300949999999986,Morning Glory v4,100%,100%
17140.429688,-2.3501740000000026,Morning Glory v4,100%,100%
17183.496094,-2.1165619999999947,Morning Glory v4,100%,100%
17226.5625,-1.8434109999999961,Morning Glory v4,100%,100%
17269.628906,-2.272788999999996,Morning Glory v4,100%,100%
17312.695312,-1.8531300000000002,Morning Glory v4,100%,100%
17355.761719,-1.120078999999997,Morning Glory v4,100%,100%
17398.828125,-1.530300000000004,Morning Glory v4,100%,100%
17441.894531,-1.9967529999999982,Morning Glory v4,100%,100%
17484.960938,-2.448509999999999,Morning Glory v4,100%,100%
17528.027344,-2.8258209999999977,Morning Glory v4,100%,100%
17571.09375,-2.259597999999997,Morning Glory v4,100%,100%
17614.160156,-2.265984000000003,Morning Glory v4,100%,100%
17657.226562,-2.0054099999999977,Morning Glory v4,100%,100%
17700.292969,-2.0620229999999964,Morning Glory v4,100%,100%
17743.359375,-2.005321000000002,Morning Glory v4,100%,100%
17786.425781,-2.5432330000000007,Morning Glory v4,100%,100%
17829.492188,-2.664977999999998,Morning Glory v4,100%,100%
17872.558594,-2.2702859999999987,Morning Glory v4,100%,100%
17915.625,-2.7766829999999985,Morning Glory v4,100%,100%
17958.691406,-2.697612999999997,Morning Glory v4,100%,100%
18001.757812,-2.079417999999997,Morning Glory v4,100%,100%
18044.824219,-2.728570000000005,Morning Glory v4,100%,100%
18087.890625,-2.8150559999999984,Morning Glory v4,100%,100%
18130.957031,-2.6794849999999997,Morning Glory v4,100%,100%
18174.023438,-2.2601629999999986,Morning Glory v4,100%,100%
18217.089844,-2.0331569999999957,Morning Glory v4,100%,100%
18260.15625,-2.6177179999999964,Morning Glory v4,100%,100%
18303.222656,-3.114930000000001,Morning Glory v4,100%,100%
18346.289062,-3.665828999999995,Morning Glory v4,100%,100%
18389.355469,-2.4350589999999954,Morning Glory v4,100%,100%
18432.421875,-2.2922129999999967,Morning Glory v4,100%,100%
18475.488281,-2.515796999999999,Morning Glory v4,100%,100%
18518.554688,-3.7662660000000017,Morning Glory v4,100%,100%
18561.621094,-3.8853269999999966,Morning Glory v4,100%,100%
18604.6875,-3.157403000000002,Morning Glory v4,100%,100%
18647.753906,-3.5565069999999963,Morning Glory v4,100%,100%
18690.820312,-3.3010329999999968,Morning Glory v4,100%,100%
18733.886719,-3.417915999999998,Morning Glory v4,100%,100%
18776.953125,-2.979605999999997,Morning Glory v4,100%,100%
18820.019531,-3.9112709999999993,Morning Glory v4,100%,100%
18863.085938,-3.5564579999999992,Morning Glory v4,100%,100%
18906.152344,-3.797278999999996,Morning Glory v4,100%,100%
18949.21875,-3.8449289999999934,Morning Glory v4,100%,100%
18992.285156,-3.751033999999997,Morning Glory v4,100%,100%
19035.351562,-3.113362000000002,Morning Glory v4,100%,100%
19078.417969,-3.028655999999998,Morning Glory v4,100%,100%
19121.484375,-3.182495000000003,Morning Glory v4,100%,100%
19164.550781,-4.169701000000003,Morning Glory v4,100%,100%
19207.617188,-4.247050999999999,Morning Glory v4,100%,100%
19250.683594,-3.8811529999999976,Morning Glory v4,100%,100%
19293.75,-3.3158870000000036,Morning Glory v4,100%,100%
19336.816406,-3.112766999999998,Morning Glory v4,100%,100%
19379.882812,-3.7904319999999956,Morning Glory v4,100%,100%
19422.949219,-3.8656579999999963,Morning Glory v4,100%,100%
19466.015625,-3.9683799999999962,Morning Glory v4,100%,100%
19509.082031,-4.6292880000000025,Morning Glory v4,100%,100%
19552.148438,-4.272713000000003,Morning Glory v4,100%,100%
19595.214844,-4.346504000000003,Morning Glory v4,100%,100%
19638.28125,-4.477279000000003,Morning Glory v4,100%,100%
19681.347656,-4.331913,Morning Glory v4,100%,100%
19724.414062,-4.0883600000000015,Morning Glory v4,100%,100%
19767.480469,-4.801659000000001,Morning Glory v4,100%,100%
19810.546875,-4.740406,Morning Glory v4,100%,100%
19853.613281,-4.4389949999999985,Morning Glory v4,100%,100%
19896.679688,-4.190761999999999,Morning Glory v4,100%,100%
19939.746094,-3.6785349999999966,Morning Glory v4,100%,100%
19982.8125,-4.116260000000004,Morning Glory v4,100%,100%
43.066406,-17.472827,Morning Glory v4,100%,25%
86.132812,-10.689609,Morning Glory v4,100%,25%
129.199219,-7.783795999999999,Morning Glory v4,100%,25%
172.265625,-6.651371000000001,Morning Glory v4,100%,25%
215.332031,-6.0758079999999985,Morning Glory v4,100%,25%
258.398438,-5.366959000000001,Morning Glory v4,100%,25%
301.464844,-5.029687999999997,Morning Glory v4,100%,25%
344.53125,-4.896894,Morning Glory v4,100%,25%
387.597656,-4.5769009999999994,Morning Glory v4,100%,25%
430.664062,-3.6202169999999967,Morning Glory v4,100%,25%
473.730469,-3.191872,Morning Glory v4,100%,25%
516.796875,-3.434184000000002,Morning Glory v4,100%,25%
559.863281,-2.783439999999999,Morning Glory v4,100%,25%
602.929688,-3.0442259999999983,Morning Glory v4,100%,25%
645.996094,-3.4538629999999984,Morning Glory v4,100%,25%
689.0625,-2.880905000000002,Morning Glory v4,100%,25%
732.128906,-2.830469000000001,Morning Glory v4,100%,25%
775.195312,-3.2393949999999982,Morning Glory v4,100%,25%
818.261719,-3.6640300000000003,Morning Glory v4,100%,25%
861.328125,-3.5248549999999987,Morning Glory v4,100%,25%
904.394531,-3.2944260000000014,Morning Glory v4,100%,25%
947.460938,-3.029111999999998,Morning Glory v4,100%,25%
990.527344,-3.245572000000003,Morning Glory v4,100%,25%
1033.59375,-3.335802000000001,Morning Glory v4,100%,25%
1076.660156,-3.4276599999999995,Morning Glory v4,100%,25%
1119.726562,-3.633330000000001,Morning Glory v4,100%,25%
1162.792969,-3.8396149999999984,Morning Glory v4,100%,25%
