frequency_hz,dB,pedal,gain,tone
18992.285156,-38.109724,nobels,100%,0%
19035.351562,-38.365854,nobels,100%,0%
19078.417969,-38.297555,nobels,100%,0%
19121.484375,-38.24624,nobels,100%,0%
19164.550781,-38.785962,nobels,100%,0%
19207.617188,-38.711675,nobels,100%,0%
19250.683594,-38.543802,nobels,100%,0%
19293.75,-38.750215,nobels,100%,0%
19336.816406,-38.297346000000005,nobels,100%,0%
19379.882812,-38.00075600000001,nobels,100%,0%
19422.949219,-38.68347299999999,nobels,100%,0%
19466.015625,-38.901117,nobels,100%,0%
19509.082031,-38.643495,nobels,100%,0%
19552.148438,-38.580355,nobels,100%,0%
19595.214844,-38.484472,nobels,100%,0%
19638.28125,-38.798788,nobels,100%,0%
19681.347656,-39.01277300000001,nobels,100%,0%
19724.414062,-39.02347,nobels,100%,0%
19767.480469,-38.712903,nobels,100%,0%
19810.546875,-38.842243999999994,nobels,100%,0%
19853.613281,-38.79220699999999,nobels,100%,0%
19896.679688,-38.804468,nobels,100%,0%
19939.746094,-39.337839,nobels,100%,0%
19982.8125,-39.31580899999999,nobels,100%,0%
43.066406,-15.774702999999999,nobels,100%,100%
86.132812,-7.406203999999999,nobels,100%,100%
129.199219,-2.7713050000000017,nobels,100%,100%
172.265625,0.3086340000000014,nobels,100%,100%
215.332031,2.811009000000002,nobels,100%,100%
258.398438,4.579422000000001,nobels,100%,100%
301.464844,5.333514000000001,nobels,100%,100%
344.53125,5.905833000000001,nobels,100%,100%
387.597656,5.517483000000002,nobels,100%,100%
430.664062,4.588217,nobels,100%,100%
473.730469,3.7223690000000005,nobels,100%,100%
516.796875,3.326359,nobels,100%,100%
559.863281,2.7034550000000017,nobels,100%,100%
602.929688,2.255991999999999,nobels,100%,100%
645.996094,1.9353069999999981,nobels,100%,100%
689.0625,1.865197000000002,nobels,100%,100%
732.128906,2.234583000000004,nobels,100%,100%
775.195312,2.168406000000001,nobels,100%,100%
818.261719,2.345247000000004,nobels,100%,100%
861.328125,2.7695410000000003,nobels,100%,100%
904.394531,2.676134000000001,nobels,100%,100%
947.460938,2.7493710000000036,nobels,100%,100%
990.527344,2.9957719999999988,nobels,100%,100%
1033.59375,3.375511000000003,nobels,100%,100%
1076.660156,3.471593000000002,nobels,100%,100%
1119.726562,3.5871369999999985,nobels,100%,100%
1162.792969,3.8180390000000024,nobels,100%,100%
1205.859375,4.349236000000005,nobels,100%,100%
1248.925781,4.694281999999998,nobels,100%,100%
1291.992188,4.869584,nobels,100%,100%
1335.058594,4.657381999999998,nobels,100%,100%
1378.125,4.802715999999997,nobels,100%,100%
1421.191406,5.266667000000002,nobels,100%,100%
1464.257812,5.574421000000001,nobels,100%,100%
1507.324219,5.7327639999999995,nobels,100%,100%
1550.390625,5.948335,nobels,100%,100%
1593.457031,6.479619000000003,nobels,100%,100%
1636.523438,6.518685000000001,nobels,100%,100%
1679.589844,6.487444,nobels,100%,100%
1722.65625,6.4908680000000025,nobels,100%,100%
1765.722656,6.537815000000002,nobels,100%,100%
1808.789062,7.079982000000001,nobels,100%,100%
1851.855469,7.284732000000002,nobels,100%,100%
1894.921875,7.675945000000002,nobels,100%,100%
1937.988281,7.590264000000001,nobels,100%,100%
1981.054688,7.340755999999999,nobels,100%,100%
2024.121094,7.299284,nobels,100%,100%
2067.1875,7.549938999999998,nobels,100%,100%
2110.253906,7.626043000000003,nobels,100%,100%
2153.320312,7.803454999999996,nobels,100%,100%
2196.386719,7.887310999999997,nobels,100%,100%
2239.453125,7.789031999999999,nobels,100%,100%
2282.519531,7.722483,nobels,100%,100%
2325.585938,7.6689950000000024,nobels,100%,100%
2368.652344,7.835026000000003,nobels,100%,100%
2411.71875,8.192958000000004,nobels,100%,100%
2454.785156,8.23238,nobels,100%,100%
2497.851562,8.120727999999996,nobels,100%,100%
2540.917969,7.606423000000003,nobels,100%,100%
